chunk_size_i,chunk_size_fpos,chunk_size_k,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
64,128,8,32,14,1,1,0,"(0, 4, 2, 3, 1)",44.0056315,10,5,0,10
64,128,16,32,12,1,1,0,"(0, 1, 4, 3, 2)",23.2381945,10,5,0,10
32,8,128,8,16,0,1,0,"(0, 1, 4, 2, 3)",205.439046,10,5,0,10
64,64,64,1,10,1,0,1,"(0, 4, 2, 3, 1)",30.401544,10,5,0,10
2,8,4,2,16,1,0,1,"(0, 1, 2, 3, 4)",370.1622265,10,5,0,10
4,4,32,8,18,0,0,0,"(0, 1, 2, 4, 3)",184.259221,10,5,0,10
4,8,4,1,8,0,1,1,"(1, 0, 2, 4, 3)",530.4068615000001,10,5,0,10
64,64,16,2,6,2,1,0,"(4, 0, 3, 2, 1)",31.750604000000003,10,5,0,10
64,4,8,8,6,2,0,1,"(0, 4, 2, 3, 1)",33.032361,10,5,0,10
32,256,64,2,6,0,0,0,"(1, 0, 4, 2, 3)",195.9953535,10,5,0,10
256,128,2,4,4,2,0,1,"(0, 4, 3, 2, 1)",16.4628895,10,5,0,10
64,64,4,32,12,0,1,1,"(4, 0, 3, 2, 1)",33.140665,10,5,0,10
32,64,8,2,20,0,1,1,"(1, 0, 4, 2, 3)",17.1061695,10,5,0,10
256,64,32,1,16,1,1,1,"(0, 4, 3, 2, 1)",10.4909015,10,5,0,10
64,2,4,4,16,1,0,0,"(1, 0, 4, 3, 2)",111.061516,10,5,0,10
2,4,2,4,4,0,0,0,"(0, 1, 2, 3, 4)",693.3197685,10,5,0,10
256,32,16,16,4,1,1,0,"(0, 4, 3, 2, 1)",13.8215005,10,5,0,10
64,16,8,32,8,1,0,1,"(0, 4, 2, 3, 1)",33.994504,10,5,0,10
4,8,32,2,8,1,0,0,"(0, 1, 2, 4, 3)",472.2244465,10,5,0,10
32,64,2,4,8,0,0,0,"(1, 0, 4, 2, 3)",14.174565,10,5,0,10
256,128,64,32,6,0,1,1,"(0, 4, 3, 2, 1)",15.069874,10,5,0,10
256,128,4,8,12,2,1,1,"(0, 4, 3, 2, 1)",14.176097,10,5,0,10
2,8,64,32,2,2,1,1,"(0, 1, 2, 3, 4)",7601.890671999999,10,5,0,10
4,16,256,2,6,2,1,0,"(0, 1, 2, 4, 3)",1563.200965,10,5,0,10
2,64,4,8,10,1,1,0,"(1, 0, 2, 3, 4)",296.8590395,10,5,0,10
32,64,128,2,6,0,1,1,"(0, 1, 4, 2, 3)",613.566296,10,5,0,10
4,4,8,8,2,2,0,0,"(1, 0, 2, 4, 3)",856.416309,10,5,0,10
64,8,128,1,8,2,1,1,"(0, 4, 2, 3, 1)",36.155418,10,5,0,10
64,16,256,4,4,0,1,1,"(0, 4, 2, 3, 1)",33.418873000000005,10,5,0,10
256,32,8,4,18,2,1,1,"(0, 4, 3, 2, 1)",12.6244885,10,5,0,10
64,4,16,16,8,2,1,0,"(4, 0, 3, 2, 1)",18.1200135,10,5,0,10
64,64,8,4,10,2,0,1,"(0, 4, 2, 3, 1)",30.9568765,10,5,0,10
32,16,4,2,14,1,0,0,"(0, 1, 4, 2, 3)",28.1354295,10,5,0,10
2,2,64,4,20,0,1,0,"(0, 1, 2, 3, 4)",2569.45051,10,5,0,10
16,128,128,32,20,2,1,0,"(4, 0, 2, 3, 1)",170.4304505,10,5,0,10
64,128,2,32,2,1,1,1,"(0, 1, 4, 3, 2)",25.6452455,10,5,0,10
64,128,8,8,2,0,0,1,"(0, 1, 4, 3, 2)",66.2606765,10,5,0,10
64,4,4,1,16,0,1,1,"(1, 0, 4, 3, 2)",90.175169,10,5,0,10
4,32,32,1,6,2,1,0,"(0, 1, 2, 4, 3)",435.9170830000001,10,5,0,10
64,32,128,2,12,0,1,1,"(1, 0, 4, 3, 2)",9.5835045,10,5,0,10
64,128,256,16,20,1,1,1,"(4, 0, 3, 2, 1)",33.392499,10,5,0,10
64,64,64,32,8,1,0,0,"(0, 4, 2, 3, 1)",34.156093,10,5,0,10
64,128,2,2,2,1,0,0,"(0, 4, 2, 3, 1)",45.6321035,10,5,0,10
64,2,256,8,20,2,1,1,"(1, 0, 4, 3, 2)",236.143318,10,5,0,10
64,2,64,1,16,1,0,0,"(0, 1, 4, 3, 2)",94.0319055,10,5,0,10
4,32,16,32,8,1,1,0,"(0, 1, 2, 4, 3)",276.011163,10,5,0,10
64,2,2,16,20,1,1,1,"(1, 0, 4, 3, 2)",17.6976455,10,5,0,10
4,64,16,1,20,1,0,1,"(1, 0, 2, 4, 3)",239.464486,10,5,0,10
2,256,16,32,20,0,0,1,"(0, 1, 2, 3, 4)",388.721842,10,5,0,10
64,2,256,2,12,0,1,1,"(4, 0, 3, 2, 1)",11.157449,10,5,0,10
32,4,256,8,18,2,1,0,"(1, 0, 4, 2, 3)",447.717297,10,5,0,10
4,8,128,16,18,2,1,1,"(1, 0, 2, 4, 3)",290.73773200000005,10,5,0,10
2,32,8,2,20,0,1,0,"(1, 0, 2, 3, 4)",74.922158,10,5,0,10
4,4,256,1,12,2,1,1,"(1, 0, 2, 4, 3)",2135.1517700000004,10,5,0,10
64,2,8,1,16,0,0,1,"(1, 0, 4, 3, 2)",24.8396305,10,5,0,10
4,64,8,2,6,1,0,1,"(1, 0, 2, 4, 3)",487.9695255,10,5,0,10
64,16,4,1,10,0,1,0,"(1, 0, 4, 3, 2)",7.634952999999999,10,5,0,10
64,4,2,32,4,1,1,1,"(0, 4, 2, 3, 1)",32.4644055,10,5,0,10
64,2,256,16,10,1,1,0,"(0, 4, 2, 3, 1)",33.833509,10,5,0,10
32,64,4,2,16,1,1,1,"(1, 0, 4, 2, 3)",13.3849455,10,5,0,10
16,4,64,2,6,1,1,0,"(4, 0, 2, 3, 1)",60.3826615,10,5,0,10
16,16,256,4,2,0,1,0,"(4, 0, 2, 3, 1)",123.2442065,10,5,0,10
32,256,256,16,20,0,0,1,"(0, 1, 4, 2, 3)",333.4216295,10,5,0,10
256,16,32,2,6,2,0,0,"(0, 4, 3, 2, 1)",9.9296685,10,5,0,10
64,8,4,1,2,1,1,1,"(0, 4, 2, 3, 1)",33.4451435,10,5,0,10
16,8,16,8,2,2,1,0,"(4, 0, 2, 3, 1)",113.1490745,10,5,0,10
64,128,32,2,20,1,1,1,"(0, 4, 2, 3, 1)",33.449049,10,5,0,10
16,64,128,4,14,2,1,0,"(4, 0, 2, 3, 1)",112.444322,10,5,0,10
32,8,128,2,12,0,0,0,"(1, 0, 4, 2, 3)",250.471625,10,5,0,10
16,16,32,4,20,2,0,0,"(4, 0, 2, 3, 1)",123.54668,10,5,0,10
2,256,32,16,14,0,0,1,"(0, 1, 2, 3, 4)",1673.1624875,10,5,0,10
4,128,8,4,16,1,0,1,"(1, 0, 2, 4, 3)",64.6837975,10,5,0,10
64,64,4,32,16,2,1,0,"(0, 1, 4, 3, 2)",30.750367,10,5,0,10
2,16,64,4,14,0,1,1,"(0, 1, 2, 3, 4)",2280.043501,10,5,0,10
4,4,64,1,14,2,1,0,"(1, 0, 2, 4, 3)",231.706846,10,5,0,10
4,2,2,4,14,2,0,1,"(0, 1, 2, 4, 3)",145.5192005,10,5,0,10
64,32,128,4,16,0,0,0,"(0, 4, 2, 3, 1)",35.390406,10,5,0,10
64,32,32,2,12,2,1,0,"(1, 0, 4, 3, 2)",42.013997,10,5,0,10
4,128,64,32,10,0,1,1,"(0, 1, 2, 4, 3)",568.461547,10,5,0,10
64,128,2,1,18,1,0,1,"(0, 4, 2, 3, 1)",45.822397,10,5,0,10
2,256,128,8,10,0,0,1,"(0, 1, 2, 3, 4)",1471.5411805,10,5,0,10
2,8,2,1,2,2,0,0,"(0, 1, 2, 3, 4)",954.741546,10,5,0,10
256,4,64,32,10,2,0,0,"(0, 4, 3, 2, 1)",8.605592,10,5,0,10
2,8,2,2,8,2,0,0,"(1, 0, 2, 3, 4)",133.48639400000002,10,5,0,10
4,128,4,32,18,1,1,0,"(1, 0, 2, 4, 3)",143.283564,10,5,0,10
16,64,32,1,18,0,1,1,"(4, 0, 2, 3, 1)",124.7773375,10,5,0,10
4,8,2,8,20,1,1,0,"(1, 0, 2, 4, 3)",39.5206085,10,5,0,10
2,128,64,32,12,1,0,1,"(1, 0, 2, 3, 4)",2368.1456935,10,5,0,10
64,2,64,8,20,2,1,0,"(4, 0, 3, 2, 1)",11.5805925,10,5,0,10
2,32,256,1,6,2,0,1,"(0, 1, 2, 3, 4)",10514.284535,10,5,0,10
64,256,2,16,20,1,0,0,"(0, 1, 4, 3, 2)",5.2693675,10,5,0,10
64,16,4,2,16,2,1,0,"(0, 1, 4, 3, 2)",7.3360305,10,5,0,10
2,256,64,32,16,0,1,0,"(0, 1, 2, 3, 4)",595.161282,10,5,0,10
64,16,64,1,18,2,1,0,"(1, 0, 4, 3, 2)",7.3191915,10,5,0,10
2,256,32,16,12,0,0,0,"(0, 1, 2, 3, 4)",1513.989026,10,5,0,10
32,4,128,1,18,0,0,1,"(1, 0, 4, 2, 3)",304.80962250000005,10,5,0,10
64,32,32,1,20,1,0,0,"(1, 0, 4, 3, 2)",41.4164235,10,5,0,10
64,2,2,4,10,0,1,0,"(0, 1, 4, 3, 2)",132.190563,10,5,0,10
16,64,32,4,20,1,1,1,"(4, 0, 2, 3, 1)",121.7278165,10,5,0,10
32,256,256,4,20,2,1,1,"(0, 1, 4, 2, 3)",287.7370325,10,5,0,10
16,32,256,32,6,0,1,1,"(4, 0, 2, 3, 1)",123.688494,10,5,0,10
2,32,32,16,14,0,1,0,"(0, 1, 2, 3, 4)",313.8985995,10,5,0,10
32,128,64,32,8,1,1,1,"(0, 1, 4, 2, 3)",985.7755305,10,5,0,10
32,4,4,4,6,0,0,1,"(0, 1, 4, 2, 3)",277.10185,10,5,0,10
64,8,4,16,8,0,1,1,"(4, 0, 3, 2, 1)",31.895947,10,5,0,10
64,4,4,4,12,2,1,1,"(4, 0, 3, 2, 1)",17.168839,10,5,0,10
4,2,32,16,8,1,0,1,"(0, 1, 2, 4, 3)",1703.125208,10,5,0,10
64,128,16,16,18,0,1,0,"(4, 0, 3, 2, 1)",44.272754,10,5,0,10
32,32,64,1,12,2,0,1,"(0, 1, 4, 2, 3)",1039.9539205,10,5,0,10
2,32,2,8,8,2,1,1,"(1, 0, 2, 3, 4)",234.777126,10,5,0,10
32,8,64,8,6,1,1,1,"(0, 1, 4, 2, 3)",1502.0941695,10,5,0,10
32,256,16,16,12,1,0,1,"(0, 1, 4, 2, 3)",68.60901100000001,10,5,0,10
4,2,8,2,20,2,1,1,"(0, 1, 2, 4, 3)",820.3076165,10,5,0,10
256,4,4,16,4,2,0,0,"(0, 4, 3, 2, 1)",14.204791,10,5,0,10
2,256,2,2,12,0,0,1,"(0, 1, 2, 3, 4)",284.9757555,10,5,0,10
64,32,32,1,14,2,1,1,"(4, 0, 3, 2, 1)",34.0825185,10,5,0,10
64,4,64,16,8,2,0,0,"(0, 1, 4, 3, 2)",31.9441175,10,5,0,10
2,32,16,32,18,0,1,1,"(1, 0, 2, 3, 4)",129.9902595,10,5,0,10
32,256,16,8,10,2,0,1,"(1, 0, 4, 2, 3)",261.62534300000004,10,5,0,10
2,128,8,2,18,0,1,1,"(0, 1, 2, 3, 4)",266.518132,10,5,0,10
256,8,64,16,8,1,1,1,"(0, 4, 3, 2, 1)",11.3968995,10,5,0,10
2,64,256,1,2,0,1,0,"(1, 0, 2, 3, 4)",8097.0620395,10,5,0,10
32,32,4,2,20,2,1,1,"(0, 1, 4, 2, 3)",140.628267,10,5,0,10
4,256,4,4,2,0,1,0,"(0, 1, 2, 4, 3)",664.9889945,10,5,0,10
64,64,32,4,10,1,0,0,"(0, 4, 2, 3, 1)",31.413166,10,5,0,10
64,64,128,4,8,0,0,1,"(0, 1, 4, 3, 2)",16.867463,10,5,0,10
64,32,2,2,14,1,1,1,"(4, 0, 3, 2, 1)",33.202147499999995,10,5,0,10
32,16,64,2,2,2,0,1,"(0, 1, 4, 2, 3)",1540.9962460000002,10,5,0,10
256,8,4,32,16,1,1,0,"(0, 4, 3, 2, 1)",11.5051015,10,5,0,10
32,4,256,16,18,2,0,0,"(1, 0, 4, 2, 3)",448.098416,10,5,0,10
256,16,256,2,2,2,1,1,"(0, 4, 3, 2, 1)",11.591922,10,5,0,10
64,32,32,4,12,1,0,0,"(1, 0, 4, 3, 2)",45.735831000000005,10,5,0,10
256,128,2,8,12,1,1,1,"(0, 4, 3, 2, 1)",11.805385,10,5,0,10
4,8,2,1,8,1,1,1,"(1, 0, 2, 4, 3)",148.298852,10,5,0,10
64,2,128,2,2,0,0,1,"(0, 1, 4, 3, 2)",637.8754855,10,5,0,10
32,128,2,8,20,0,0,0,"(1, 0, 4, 2, 3)",7.9944195,10,5,0,10
2,4,4,8,12,2,1,0,"(0, 1, 2, 3, 4)",1078.049455,10,5,0,10
32,128,16,4,2,0,0,0,"(1, 0, 4, 2, 3)",155.88435149999998,10,5,0,10
256,8,4,8,10,0,1,0,"(0, 4, 3, 2, 1)",11.859252,10,5,0,10
256,2,256,8,8,2,1,0,"(0, 4, 3, 2, 1)",11.504025,10,5,0,10
4,8,32,2,20,2,1,0,"(1, 0, 2, 4, 3)",563.5098355,10,5,0,10
64,64,8,16,16,2,0,0,"(0, 4, 2, 3, 1)",30.879464,10,5,0,10
2,256,16,1,6,1,0,1,"(1, 0, 2, 3, 4)",892.4102144999999,10,5,0,10
64,128,8,1,4,1,1,0,"(0, 4, 2, 3, 1)",46.317551,10,5,0,10
32,64,4,8,8,1,1,0,"(0, 1, 4, 2, 3)",34.6735065,10,5,0,10
4,8,64,16,16,1,0,0,"(1, 0, 2, 4, 3)",199.665692,10,5,0,10
64,256,64,8,18,2,1,1,"(1, 0, 4, 3, 2)",17.086931,10,5,0,10
64,32,8,4,6,1,1,1,"(0, 4, 2, 3, 1)",34.098721,10,5,0,10
32,256,64,4,16,2,0,1,"(0, 1, 4, 2, 3)",102.543529,10,5,0,10
16,4,2,4,4,2,1,0,"(4, 0, 2, 3, 1)",61.70205850000001,10,5,0,10
32,64,32,8,18,0,0,0,"(0, 1, 4, 2, 3)",50.830707,10,5,0,10
64,16,256,32,14,2,1,1,"(1, 0, 4, 3, 2)",19.2704645,10,5,0,10
64,256,128,4,12,1,0,0,"(4, 0, 3, 2, 1)",32.6938375,10,5,0,10
64,8,8,2,6,2,0,1,"(4, 0, 3, 2, 1)",34.093964,10,5,0,10
4,128,128,16,6,0,1,1,"(1, 0, 2, 4, 3)",2585.1116435000004,10,5,0,10
2,64,16,4,10,1,0,1,"(1, 0, 2, 3, 4)",223.0454015,10,5,0,10
64,64,128,16,18,0,1,1,"(4, 0, 3, 2, 1)",33.9996235,10,5,0,10
4,8,16,4,4,0,0,1,"(1, 0, 2, 4, 3)",1114.426436,10,5,0,10
32,64,8,2,14,0,1,0,"(0, 1, 4, 2, 3)",31.5955165,10,5,0,10
64,128,4,4,14,0,0,0,"(0, 4, 2, 3, 1)",46.207916,10,5,0,10
32,64,64,4,14,1,0,0,"(1, 0, 4, 2, 3)",836.181147,10,5,0,10
16,32,32,16,14,0,1,1,"(4, 0, 2, 3, 1)",127.4220155,10,5,0,10
32,32,128,1,14,2,0,0,"(1, 0, 4, 2, 3)",1523.327281,10,5,0,10
2,256,256,4,6,1,1,0,"(1, 0, 2, 3, 4)",4725.7600695,10,5,0,10
16,8,32,8,14,0,1,0,"(4, 0, 2, 3, 1)",121.8887065,10,5,0,10
64,256,16,16,14,1,1,1,"(0, 4, 2, 3, 1)",34.243564,10,5,0,10
4,256,4,8,6,1,0,0,"(1, 0, 2, 4, 3)",127.5101455,10,5,0,10
64,16,32,1,20,1,1,0,"(0, 1, 4, 3, 2)",61.496523,10,5,0,10
32,4,128,1,18,2,0,1,"(0, 1, 4, 2, 3)",1161.904495,10,5,0,10
4,256,256,16,20,1,1,0,"(1, 0, 2, 4, 3)",586.9590175,10,5,0,10
4,128,4,2,6,0,0,1,"(0, 1, 2, 4, 3)",362.349194,10,5,0,10
64,256,128,1,12,1,1,0,"(4, 0, 3, 2, 1)",34.1747845,10,5,0,10
2,8,4,4,14,0,1,0,"(0, 1, 2, 3, 4)",185.1113455,10,5,0,10
2,64,16,1,8,2,0,1,"(0, 1, 2, 3, 4)",396.558385,10,5,0,10
256,2,128,16,14,2,1,1,"(0, 4, 3, 2, 1)",5.310207999999999,10,5,0,10
64,8,32,32,4,1,1,0,"(1, 0, 4, 3, 2)",89.4904875,10,5,0,10
32,16,128,1,16,1,0,0,"(1, 0, 4, 2, 3)",1662.0741079999998,10,5,0,10
64,2,8,1,18,2,0,0,"(0, 4, 2, 3, 1)",32.884004,10,5,0,10
256,8,2,16,18,2,1,1,"(0, 4, 3, 2, 1)",11.346217,10,5,0,10
2,32,8,4,18,1,1,1,"(1, 0, 2, 3, 4)",334.357123,10,5,0,10
256,32,16,32,2,1,1,0,"(0, 4, 3, 2, 1)",11.269732,10,5,0,10
256,32,2,8,20,2,1,0,"(0, 4, 3, 2, 1)",11.50086,10,5,0,10
64,16,128,4,2,1,0,1,"(4, 0, 3, 2, 1)",37.039985,10,5,0,10
2,2,64,16,18,2,0,0,"(1, 0, 2, 3, 4)",2212.575359,10,5,0,10
32,2,32,32,8,1,1,0,"(1, 0, 4, 2, 3)",693.775329,10,5,0,10
64,64,32,16,12,2,0,1,"(0, 1, 4, 3, 2)",6.8891905,10,5,0,10
256,2,64,8,6,1,0,1,"(0, 4, 3, 2, 1)",5.9845255,10,5,0,10
64,64,8,1,18,0,1,0,"(4, 0, 3, 2, 1)",30.3732785,10,5,0,10
32,16,256,2,20,0,0,1,"(0, 1, 4, 2, 3)",269.1476415,10,5,0,10
64,32,16,32,20,2,1,1,"(0, 1, 4, 3, 2)",40.118413,10,5,0,10
64,32,256,8,10,0,0,0,"(4, 0, 3, 2, 1)",33.503125999999995,10,5,0,10
32,128,2,8,12,1,1,0,"(0, 1, 4, 2, 3)",114.327716,10,5,0,10
4,4,64,1,10,1,1,1,"(1, 0, 2, 4, 3)",1151.455689,10,5,0,10
4,16,256,8,16,2,1,0,"(1, 0, 2, 4, 3)",1423.1051235,10,5,0,10
64,16,2,1,2,1,1,1,"(4, 0, 3, 2, 1)",34.084788,10,5,0,10
2,128,128,8,10,0,1,0,"(1, 0, 2, 3, 4)",2948.004833,10,5,0,10
64,8,256,2,14,0,0,1,"(0, 1, 4, 3, 2)",91.1229995,10,5,0,10
256,2,2,2,10,2,1,1,"(0, 4, 3, 2, 1)",8.8825975,10,5,0,10
64,2,8,2,18,0,0,1,"(1, 0, 4, 3, 2)",113.8765,10,5,0,10
4,64,16,8,4,0,1,1,"(0, 1, 2, 4, 3)",1624.0982285,10,5,0,10
64,256,16,1,2,1,1,0,"(1, 0, 4, 3, 2)",12.705541,10,5,0,10
16,2,128,16,2,0,1,1,"(4, 0, 2, 3, 1)",121.103269,10,5,0,10
64,16,4,1,4,1,1,0,"(0, 4, 2, 3, 1)",34.61521,10,5,0,10
32,256,256,2,16,1,1,0,"(1, 0, 4, 2, 3)",2066.989879,10,5,0,10
64,8,2,32,6,2,1,0,"(1, 0, 4, 3, 2)",14.7352115,10,5,0,10
64,128,16,2,6,0,1,0,"(0, 1, 4, 3, 2)",25.851917,10,5,0,10
64,8,64,8,10,1,1,1,"(0, 1, 4, 3, 2)",94.6075505,10,5,0,10
4,2,256,16,6,1,1,0,"(1, 0, 2, 4, 3)",1240.0864665,10,5,0,10
32,2,4,16,18,0,1,1,"(0, 1, 4, 2, 3)",211.042985,10,5,0,10
4,64,8,1,4,1,0,0,"(0, 1, 2, 4, 3)",379.279632,10,5,0,10
2,8,32,2,10,2,0,1,"(1, 0, 2, 3, 4)",532.676582,10,5,0,10
32,8,8,32,4,0,0,1,"(0, 1, 4, 2, 3)",225.205355,10,5,0,10
32,8,256,16,18,0,1,1,"(1, 0, 4, 2, 3)",1454.2376009999998,10,5,0,10
4,64,256,4,20,1,1,0,"(0, 1, 2, 4, 3)",420.90516,10,5,0,10
256,32,256,2,4,2,0,1,"(0, 4, 3, 2, 1)",14.483192,10,5,0,10
64,4,64,4,10,0,0,0,"(0, 4, 2, 3, 1)",33.284908,10,5,0,10
4,32,2,32,8,0,0,0,"(1, 0, 2, 4, 3)",90.4812625,10,5,0,10
64,32,4,2,12,0,1,0,"(4, 0, 3, 2, 1)",35.0337855,10,5,0,10
16,64,8,1,12,1,0,0,"(4, 0, 2, 3, 1)",122.5943345,10,5,0,10
64,64,128,4,18,0,1,1,"(0, 4, 2, 3, 1)",33.106527,10,5,0,10
2,64,64,16,16,2,1,1,"(1, 0, 2, 3, 4)",634.968683,10,5,0,10
2,2,256,8,12,0,1,1,"(1, 0, 2, 3, 4)",2074.0111025,10,5,0,10
256,4,4,2,6,0,0,0,"(0, 4, 3, 2, 1)",6.9192990000000005,10,5,0,10
2,128,4,32,10,2,0,1,"(0, 1, 2, 3, 4)",448.0428725,10,5,0,10
64,2,64,16,2,2,0,1,"(1, 0, 4, 3, 2)",418.2690125,10,5,0,10
64,16,256,1,14,1,1,0,"(4, 0, 3, 2, 1)",36.38569699999999,10,5,0,10
2,8,16,32,18,2,0,1,"(0, 1, 2, 3, 4)",830.002352,10,5,0,10
64,128,8,2,6,1,0,0,"(4, 0, 3, 2, 1)",44.5771845,10,5,0,10
64,128,128,16,4,2,0,1,"(1, 0, 4, 3, 2)",27.6584775,10,5,0,10
4,8,2,16,16,0,0,0,"(1, 0, 2, 4, 3)",50.4429325,10,5,0,10
64,4,16,1,12,0,0,0,"(0, 1, 4, 3, 2)",118.3905425,10,5,0,10
256,256,2,8,2,1,1,1,"(0, 4, 3, 2, 1)",10.283757,10,5,0,10
2,16,16,2,4,2,0,0,"(1, 0, 2, 3, 4)",855.6717685,10,5,0,10
64,8,256,2,8,0,0,1,"(1, 0, 4, 3, 2)",50.123497,10,5,0,10
2,128,32,1,10,2,1,0,"(0, 1, 2, 3, 4)",1663.95879,10,5,0,10
4,4,64,2,12,2,1,1,"(0, 1, 2, 4, 3)",404.279334,10,5,0,10
32,32,256,16,20,1,0,1,"(1, 0, 4, 2, 3)",293.1697055,10,5,0,10
4,2,8,8,16,1,1,0,"(1, 0, 2, 4, 3)",693.0514545,10,5,0,10
4,2,32,4,20,2,0,0,"(0, 1, 2, 4, 3)",162.55199,10,5,0,10
32,4,16,2,16,0,1,1,"(0, 1, 4, 2, 3)",88.5489055,10,5,0,10
32,64,16,16,20,2,1,0,"(0, 1, 4, 2, 3)",35.738186,10,5,0,10
4,256,64,2,12,0,0,1,"(0, 1, 2, 4, 3)",1134.7393535,10,5,0,10
4,8,16,4,2,0,0,0,"(1, 0, 2, 4, 3)",948.684768,10,5,0,10
64,32,8,32,8,0,0,0,"(1, 0, 4, 3, 2)",7.9995165,10,5,0,10
64,4,16,4,18,0,1,1,"(0, 1, 4, 3, 2)",17.0898765,10,5,0,10
16,128,16,16,18,2,0,1,"(4, 0, 2, 3, 1)",169.241359,10,5,0,10
64,16,256,4,18,1,0,0,"(0, 4, 2, 3, 1)",34.671981,10,5,0,10
4,16,8,2,4,2,0,1,"(1, 0, 2, 4, 3)",899.2672245,10,5,0,10
256,4,256,1,16,2,1,1,"(0, 4, 3, 2, 1)",10.955212,10,5,0,10
4,16,2,2,8,1,1,0,"(1, 0, 2, 4, 3)",87.4398885,10,5,0,10
64,64,4,4,12,0,0,0,"(4, 0, 3, 2, 1)",33.2938575,10,5,0,10
64,128,16,8,4,1,0,1,"(0, 4, 2, 3, 1)",44.1447715,10,5,0,10
32,16,32,8,4,2,1,0,"(1, 0, 4, 2, 3)",162.90880700000002,10,5,0,10
64,16,4,8,20,1,0,0,"(1, 0, 4, 3, 2)",44.731916,10,5,0,10
32,2,128,8,10,1,1,1,"(0, 1, 4, 2, 3)",1273.0655465,10,5,0,10
64,2,32,8,14,1,0,1,"(0, 4, 2, 3, 1)",12.114353,10,5,0,10
64,16,64,32,4,1,1,0,"(0, 1, 4, 3, 2)",69.87481199999999,10,5,0,10
64,8,256,16,6,2,0,0,"(0, 1, 4, 3, 2)",98.342906,10,5,0,10
256,32,256,32,2,1,1,1,"(0, 4, 3, 2, 1)",13.924328,10,5,0,10
4,4,2,1,12,2,1,1,"(0, 1, 2, 4, 3)",623.0485545,10,5,0,10
4,32,256,1,8,2,1,1,"(1, 0, 2, 4, 3)",2786.3897275,10,5,0,10
64,32,4,32,16,1,1,0,"(0, 1, 4, 3, 2)",41.4003265,10,5,0,10
64,4,2,1,4,2,0,1,"(1, 0, 4, 3, 2)",119.29984,10,5,0,10
2,32,4,32,18,0,0,0,"(1, 0, 2, 3, 4)",69.19987850000001,10,5,0,10
2,2,16,1,16,1,1,1,"(1, 0, 2, 3, 4)",1311.2870644999998,10,5,0,10
64,256,64,4,8,0,1,1,"(0, 1, 4, 3, 2)",19.929587,10,5,0,10
64,128,64,4,12,0,1,0,"(0, 1, 4, 3, 2)",9.0298255,10,5,0,10
64,2,32,32,6,1,0,1,"(0, 1, 4, 3, 2)",181.941291,10,5,0,10
32,16,32,2,14,2,1,0,"(0, 1, 4, 2, 3)",70.66967,10,5,0,10
64,16,4,16,6,0,1,1,"(1, 0, 4, 3, 2)",49.081509,10,5,0,10
64,4,4,32,4,0,1,1,"(0, 1, 4, 3, 2)",143.6860875,10,5,0,10
64,4,256,4,20,2,1,0,"(0, 4, 2, 3, 1)",20.743709,10,5,0,10
64,4,16,8,20,1,1,1,"(0, 1, 4, 3, 2)",108.364043,10,5,0,10
2,32,8,16,20,2,0,1,"(0, 1, 2, 3, 4)",126.170953,10,5,0,10
64,256,8,4,6,1,1,0,"(0, 4, 2, 3, 1)",32.601515,10,5,0,10
32,4,64,8,18,2,1,0,"(1, 0, 4, 2, 3)",1100.096421,10,5,0,10
32,4,256,1,4,0,0,0,"(1, 0, 4, 2, 3)",2184.914118,10,5,0,10
4,2,4,1,20,1,1,0,"(0, 1, 2, 4, 3)",1946.420024,10,5,0,10
4,8,8,8,4,1,0,0,"(1, 0, 2, 4, 3)",236.828284,10,5,0,10
64,4,256,8,12,1,0,0,"(1, 0, 4, 3, 2)",140.3667845,10,5,0,10
64,2,8,16,12,1,0,0,"(0, 4, 2, 3, 1)",35.40340500000001,10,5,0,10
64,256,256,32,2,2,1,0,"(0, 4, 2, 3, 1)",62.188952,10,5,0,10
256,8,32,8,2,0,1,1,"(0, 4, 3, 2, 1)",10.3772855,10,5,0,10
4,16,4,4,2,0,0,1,"(1, 0, 2, 4, 3)",962.175496,10,5,0,10
64,2,16,32,12,0,1,1,"(0, 1, 4, 3, 2)",174.21941149999998,10,5,0,10
256,256,256,4,18,2,0,1,"(0, 4, 3, 2, 1)",10.293996,10,5,0,10
32,8,16,4,12,1,0,1,"(0, 1, 4, 2, 3)",367.453069,10,5,0,10
256,8,256,1,20,1,1,0,"(0, 4, 3, 2, 1)",10.956065,10,5,0,10
64,128,4,16,6,1,1,0,"(0, 4, 2, 3, 1)",46.800078,10,5,0,10
256,256,8,32,20,0,1,1,"(0, 4, 3, 2, 1)",19.3458895,10,5,0,10
64,128,2,8,8,1,0,1,"(0, 4, 2, 3, 1)",46.047677500000006,10,5,0,10
32,8,128,2,20,1,1,0,"(0, 1, 4, 2, 3)",1500.8383805,10,5,0,10
2,64,256,32,14,2,0,0,"(1, 0, 2, 3, 4)",3164.9876395,10,5,0,10
16,8,2,16,20,2,0,0,"(4, 0, 2, 3, 1)",121.2682495,10,5,0,10
4,256,8,2,18,0,0,0,"(0, 1, 2, 4, 3)",193.5295695,10,5,0,10
64,8,16,16,18,1,0,1,"(0, 4, 2, 3, 1)",32.1360755,10,5,0,10
