chunk_size,unroll_factor,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
2,1,64,6,1,0,1,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,121.2352705,"[149.552231, 121.939935, 121.014564, 121.281386, 121.023524, 121.119774, 121.061534, 121.189155, 121.541655, 121.330465]",1702594680753.0,1.0,3.831439500000124
32,8,16,14,1,0,1,0,"(0, 1, 3, 4, 2)",hpclab61.idi.ntnu.no,120.495837,"[128.150566, 120.238122, 119.98851, 120.647093, 120.993533, 120.988852, 119.416842, 119.12937, 119.993212, 121.176522]",1702594481351.0,1.0,5.628603100000328
32,8,8,8,0,1,0,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,145.0498485,"[157.457537, 144.763968, 145.302889, 144.825238, 144.946358, 144.759889, 144.825568, 144.797269, 144.911488, 145.140399]",1702594489703.0,1.0,5.873544099999708
32,1,4,2,0,1,1,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,759.4038654999999,"[845.493794, 762.060846, 759.393624, 759.267975, 759.421266, 759.185834, 759.412884, 759.149724, 759.322736, 759.224584]",1702594528853.0,1.0,19.226717299999656
16,4,64,4,0,0,1,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,794.2274375,"[871.198918, 797.358029, 797.393929, 797.239859, 797.154887, 794.338647, 796.790739, 795.832338, 794.637056, 794.575808]",1702594569764.0,1.0,20.025302700000612
64,2,64,12,1,0,1,0,"(4, 1, 0, 3, 2)",hpclab61.idi.ntnu.no,211.6652635,"[225.462413, 211.439772, 211.990432, 211.471914, 211.218122, 211.476793, 211.766004, 211.624084, 211.980833, 211.653283]",1702594581198.0,1.0,8.098602899999605
8,4,8,4,1,0,1,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,410.3482175,"[496.936436, 411.028456, 409.600277, 410.121597, 411.129048, 409.700455, 410.574838, 409.495646, 412.858469, 409.720996]",1702594603035.0,1.0,11.089923300000374
32,2,8,16,2,0,1,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,169.329284,"[182.221133, 169.121604, 169.246614, 168.963394, 169.245483, 169.614545, 169.387756, 168.990064, 170.385225, 170.376044]",1702594612372.0,1.0,7.016469100000904
64,4,64,2,1,1,0,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,300.171292,"[342.905453, 299.839053, 299.778933, 300.194022, 299.906882, 300.665362, 300.700683, 299.752082, 300.310212, 299.852062]",1702594628386.0,1.0,8.868286900000385
32,1,2,14,2,1,0,0,"(0, 1, 3, 4, 2)",hpclab61.idi.ntnu.no,97.37945,"[101.280827, 98.261756, 97.413686, 97.817275, 97.671186, 97.546186, 97.363734, 98.094536, 97.943076, 97.965035]",1702594634000.0,1.0,4.654674200000954
32,8,2,8,2,0,1,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,106.3190615,"[122.965552, 106.32107, 106.303282, 106.29335, 106.269632, 106.310051, 106.317053, 106.354751, 106.401862, 106.42984]",1702594640426.0,1.0,4.3128032999997234
32,2,2,2,2,0,1,0,"(0, 1, 4, 3, 2)",hpclab62.idi.ntnu.no,564.0539429999999,"[649.975754, 564.259118, 564.101687, 564.107858, 564.176258, 564.020206, 564.754347, 563.919519, 564.875885, 565.047576]",1702594503930.0,1.0,13.39123410000102
8,1,4,4,1,0,1,0,"(1, 0, 2, 3, 4)",hpclab62.idi.ntnu.no,382.1634685,"[467.641771, 381.893233, 381.946124, 382.017093, 381.841595, 381.786424, 382.262973, 382.130363, 381.228294, 381.497654]",1702594524274.0,1.0,9.344821500001126
8,1,2,12,2,0,1,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,154.533716,"[168.079251, 154.527121, 154.578568, 155.395519, 155.420099, 154.998278, 154.591151, 155.493618, 155.209937, 155.119929]",1702594532841.0,1.0,6.126097600000503
32,1,32,16,2,1,1,0,"(0, 1, 3, 2, 4)",hpclab62.idi.ntnu.no,96.8522485,"[101.758565, 94.91783, 95.600049, 95.846048, 96.789474, 95.374009, 97.161465, 96.664956, 96.336645, 96.596277]",1702594538416.0,1.0,4.3499598000002155
16,8,2,8,0,1,0,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,73.8422275,"[106.099268, 73.847983, 73.80783, 73.804022, 73.836472, 73.871422, 73.793822, 73.876202, 73.813241, 73.857982]",1702594543276.0,1.0,3.411264800000936
16,1,1,2,2,0,1,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,938.391094,"[1024.217683, 938.246624, 938.396343, 938.490474, 938.243414, 938.517114, 938.405752, 938.200644, 938.383654, 938.385845]",1702594591389.0,1.0,21.4921288000005
64,4,32,8,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,96.7635475,"[109.380203, 96.585186, 96.515527, 96.681626, 97.310605, 96.625078, 96.877526, 96.469087, 96.692576, 96.604486]",1702594597075.0,1.0,4.412139000000025
4,2,32,10,0,0,1,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,145.1934345,"[159.299141, 145.329329, 145.292859, 145.034971, 145.09401, 145.074109, 145.306191, 144.898849, 145.755638, 144.87354]",1702594605165.0,1.0,5.7597074000004795
64,1,2,12,2,1,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,107.726104,"[121.818736, 106.981016, 107.083187, 107.646695, 106.915186, 107.563905, 107.623674, 108.183795, 108.300183, 108.090683]",1702594611356.0,1.0,4.596284699999999
64,4,16,4,1,1,1,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,1017.167842,"[1094.053692, 1017.072147, 1017.579865, 1017.237437, 1017.245864, 1017.207987, 1017.255806, 1017.294006, 1017.234887, 1017.250187]",1702594663350.0,1.0,23.577294799999994
64,8,4,12,2,0,1,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,88.11825350000001,"[99.319599, 85.296558, 94.070065, 89.029788, 88.102419, 90.482113, 84.917901, 85.244669, 85.23022, 88.134088]",1702594480002.0,1.0,3.80804749999952
4,1,8,10,1,1,0,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,107.7353735,"[120.150756, 107.668799, 107.781609, 107.720428, 107.71049, 107.894297, 107.638129, 107.67126, 107.695859, 107.742138]",1702594486175.0,1.0,4.611056099999405
8,2,2,16,2,1,1,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,85.15931,"[99.704365, 84.920373, 86.104779, 84.880413, 84.866434, 86.127769, 86.381597, 86.450837, 86.103179, 84.666604]",1702594491434.0,1.0,3.2095616000005975
64,2,4,16,2,0,0,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,161.7183415,"[175.816854, 161.707074, 161.618794, 161.791544, 161.786843, 162.124649, 161.496085, 162.324798, 162.079502, 161.421287]",1702594500385.0,1.0,6.476168099998904
8,1,32,4,1,1,1,0,"(1, 0, 4, 3, 2)",hpclab63.idi.ntnu.no,801.6757170000001,"[888.620254, 802.84455, 804.417025, 802.080328, 801.856122, 801.92089, 802.02758, 801.803741, 802.208296, 802.123529]",1702594541650.0,1.0,18.777825199998915
16,2,16,14,2,0,1,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,123.015317,"[136.608331, 123.238976, 123.229974, 122.890629, 123.180376, 122.881888, 122.85659, 122.949226, 122.882169, 122.832428]",1702594548786.0,1.0,4.31408969999975
16,4,4,4,0,1,0,0,"(1, 4, 0, 3, 2)",hpclab63.idi.ntnu.no,278.4640225,"[300.341064, 278.454329, 278.663105, 278.485529, 277.999823, 277.943133, 278.661706, 278.435518, 278.164551, 278.388218]",1702594563610.0,1.0,8.809703599999192
32,8,16,6,2,0,0,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,199.731548,"[220.043721, 199.519121, 199.752488, 199.706747, 199.809077, 199.56616, 199.614949, 199.714579, 199.57396, 199.778897]",1702594574460.0,1.0,7.54931360000046
64,8,64,10,2,0,1,0,"(1, 0, 2, 3, 4)",hpclab63.idi.ntnu.no,159.877243,"[173.828305, 159.885743, 159.858324, 159.873393, 159.885045, 159.790033, 159.923943, 159.862983, 160.062543, 160.015362]",1702594583542.0,1.0,5.828789400000824
32,8,16,16,0,0,1,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,125.3577615,"[133.620734, 125.423422, 125.249813, 125.325833, 125.150473, 125.122296, 125.226442, 125.337963, 125.149994, 125.375953]",1702594590609.0,1.0,5.5323844999991705
2,1,2,14,0,1,1,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,132.478144,"[145.329905, 131.938679, 131.607029, 138.776867, 132.264299, 136.798634, 132.487369, 131.933549, 132.529659, 132.703389]",1702594688211.0,1.0,5.307106399999611
8,2,4,4,0,0,0,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,132.89339,"[153.487256, 134.070782, 133.726331, 133.18144, 133.28053, 133.3351, 133.16831, 133.27823, 133.810501, 133.21319]",1702594695898.0,1.0,4.38831369999898
16,8,4,8,1,0,0,0,"(1, 0, 4, 3, 2)",hpclab19.idi.ntnu.no,155.363648,"[168.958224, 155.199618, 155.210478, 155.385178, 155.204358, 155.463859, 155.138868, 155.159607, 155.271218, 155.382748]",1702594704531.0,1.0,6.589347399999679
8,4,32,10,2,1,1,0,"(0, 4, 1, 3, 2)",hpclab19.idi.ntnu.no,101.6704895,"[115.334587, 101.523099, 101.7912, 101.3678, 101.87271, 101.55042, 101.669619, 101.461769, 101.79535, 101.4608]",1702594710474.0,1.0,4.437009699999908
64,4,32,2,2,0,0,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,485.660223,"[518.317551, 485.802548, 485.405079, 485.521379, 485.520178, 485.5532, 485.403628, 485.38888, 486.405759, 485.309289]",1702594735683.0,1.0,12.560724399998435
64,8,2,14,2,1,0,0,"(1, 0, 3, 2, 4)",hpclab19.idi.ntnu.no,156.5839145,"[177.223125, 157.39426, 156.2611, 156.656829, 156.356729, 157.09227, 156.506329, 156.938929, 156.3464, 156.344149]",1702594744510.0,1.0,6.482120300001407
8,2,1,12,2,0,0,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,132.6469945,"[147.836918, 133.04894, 132.719159, 132.435889, 132.61088, 132.664818, 132.183478, 132.427359, 132.494799, 132.86256]",1702594751975.0,1.0,5.735298899998452
8,2,2,10,0,1,0,0,"(1, 0, 2, 3, 4)",hpclab19.idi.ntnu.no,101.994505,"[115.545678, 101.6914, 101.83707, 101.62086, 101.74997, 101.90582, 102.26695, 102.33781, 102.296301, 102.08319]",1702594758063.0,1.0,3.804051200001413
2,1,16,4,1,0,1,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,906.8137205,"[994.285578, 907.243966, 907.102436, 906.861286, 906.803697, 907.002495, 906.921186, 907.002636, 906.891046, 906.712836]",1702594804591.0,1.0,21.139274000000295
2,1,4,16,2,0,1,0,"(1, 0, 3, 2, 4)",hpclab19.idi.ntnu.no,119.974332,"[129.327904, 116.519079, 118.44543, 117.172959, 116.071466, 116.589218, 116.962349, 115.452738, 117.87581, 115.595638]",1702594811324.0,1.0,5.055083799999556
4,1,1,6,1,0,0,0,"(1, 0, 4, 3, 2)",hpclab61.idi.ntnu.no,159.0798565,"[173.758678, 158.894376, 159.011316, 159.040436, 159.174036, 158.958426, 159.119277, 158.910547, 159.178297, 159.416007]",1702594689536.0,1.0,6.151307000000452
64,2,16,2,0,1,1,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,814.5615015000001,"[890.240139, 814.474767, 814.515254, 814.533924, 814.363694, 814.562005, 814.446544, 814.401014, 814.497307, 814.393204]",1702594731394.0,1.0,20.44449469999963
2,1,8,12,0,0,0,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,108.940573,"[116.449893, 108.745818, 108.695219, 108.760018, 108.701457, 108.956618, 108.466668, 109.201678, 109.637099, 108.368478]",1702594737610.0,1.0,4.890529300000344
16,1,1,16,0,1,1,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,113.615141,"[127.647322, 113.974831, 114.025961, 114.026612, 114.259292, 113.912591, 113.373351, 113.312363, 113.279782, 113.356491]",1702594744116.0,1.0,5.0007959999999
8,2,4,14,1,0,0,0,"(0, 1, 3, 2, 4)",hpclab61.idi.ntnu.no,85.903127,"[93.033467, 85.890512, 86.115483, 85.718631, 85.982071, 85.879621, 85.915742, 86.009132, 85.716501, 85.782601]",1702594749225.0,1.0,4.2180893999997355
16,1,64,2,0,0,1,0,"(1, 4, 0, 3, 2)",hpclab61.idi.ntnu.no,942.099304,"[1028.141027, 941.971363, 942.041594, 942.386414, 943.356486, 942.095304, 942.142134, 941.946654, 941.877074, 942.103304]",1702594797521.0,1.0,23.861629099999845
16,2,64,16,2,1,0,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,149.3808315,"[162.839357, 150.767978, 147.905596, 149.222046, 149.999277, 150.454538, 151.038868, 150.524797, 150.460317, 150.430587]",1702594805861.0,1.0,6.395207499999742
64,8,1,12,1,0,0,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,107.704172,"[121.154077, 107.881507, 107.703117, 107.526307, 107.575597, 107.657577, 107.710937, 107.781697, 107.705227, 107.689307]",1702594812139.0,1.0,5.231171700000777
16,2,64,12,1,1,1,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,117.030799,"[132.098384, 118.561905, 118.588124, 118.704665, 118.757435, 114.536652, 118.483895, 114.652692, 116.324923, 117.216554]",1702594818845.0,1.0,5.2476748000000955
4,2,8,2,0,1,1,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,586.733199,"[673.430052, 587.056018, 590.362722, 586.756008, 586.43611, 586.726738, 586.62171, 586.380918, 586.82382, 586.72685]",1702594849409.0,1.0,15.520074500000192
4,2,16,6,0,1,0,0,"(4, 1, 0, 3, 2)",hpclab62.idi.ntnu.no,160.747983,"[184.59889, 160.74304, 160.624349, 160.670148, 160.709788, 160.780279, 160.872647, 160.709128, 160.74719, 161.291897]",1702594689669.0,1.0,5.92881779999991
16,8,32,10,2,0,1,0,"(1, 0, 4, 3, 2)",hpclab62.idi.ntnu.no,175.3640545,"[188.734262, 175.355109, 175.373, 175.662148, 175.341189, 175.016931, 174.876119, 175.414038, 175.183501, 175.611589]",1702594699284.0,1.0,6.934370399999989
8,1,16,10,2,1,1,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,122.241195,"[136.286949, 122.262265, 122.323155, 122.267155, 122.187407, 122.166715, 122.231965, 122.456065, 122.287567, 122.226576]",1702594706204.0,1.0,4.759583700000121
32,2,4,12,1,1,0,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,184.475236,"[198.571124, 184.59284, 184.443861, 184.559692, 184.329081, 184.438461, 184.533182, 184.159421, 184.49968, 184.450792]",1702594716289.0,1.0,6.9291111
2,1,8,2,1,1,0,0,"(0, 1, 4, 3, 2)",hpclab62.idi.ntnu.no,386.425402,"[429.954471, 386.420207, 386.349577, 386.374159, 386.339348, 386.417298, 386.317686, 386.394358, 386.463158, 386.334026]",1702594736574.0,1.0,9.901613500000076
16,4,32,10,2,0,0,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,86.1175475,"[101.714996, 85.906398, 84.67294, 83.777483, 87.042375, 87.376857, 83.566932, 87.271815, 86.062287, 86.467107]",1702594741835.0,1.0,3.429498100000001
16,1,64,8,1,1,1,0,"(1, 4, 0, 3, 2)",hpclab62.idi.ntnu.no,218.8430675,"[235.69515, 218.406562, 218.473223, 218.205685, 218.233043, 218.308695, 218.149793, 218.303952, 218.501354, 218.612693]",1702594753618.0,1.0,7.361176299999988
64,2,4,16,0,1,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,88.899372,"[101.349709, 87.595024, 87.352965, 87.741864, 87.871134, 87.713634, 88.780974, 87.324525, 87.482285, 87.727974]",1702594758929.0,1.0,4.1680793999999874
64,1,4,16,2,1,1,0,"(4, 1, 0, 3, 2)",hpclab62.idi.ntnu.no,170.169524,"[183.881614, 170.082559, 170.256489, 170.7783, 170.0007, 169.359691, 169.446432, 169.942259, 171.029967, 171.033319]",1702594768272.0,1.0,6.6430509000000715
32,2,32,14,1,0,1,0,"(0, 1, 2, 3, 4)",hpclab62.idi.ntnu.no,70.279079,"[83.983242, 70.04984, 71.985606, 70.208099, 70.344249, 69.66889, 70.99662, 69.96698, 70.213909, 71.263778]",1702594772778.0,1.0,2.7603202000000238
64,8,4,2,0,1,1,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,757.5591895,"[843.652575, 757.847839, 756.662439, 756.730258, 756.781338, 756.344943, 757.58645, 757.366012, 757.181533, 756.005846]",1702594719875.0,1.0,17.514096599999174
64,2,16,8,2,1,1,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,78.941868,"[95.932094, 78.670472, 78.650101, 78.998148, 79.182315, 78.924527, 79.285235, 79.061796, 78.730919, 78.609182]",1702594724827.0,1.0,2.806639100000757
16,2,8,10,0,0,1,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,155.230004,"[174.01828, 155.368354, 155.479961, 155.672801, 155.512861, 154.905198, 155.007565, 155.091654, 154.758098, 154.632019]",1702594733464.0,1.0,5.998769700000412
16,8,1,6,1,0,1,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,375.0765985000001,"[401.797369, 375.094573, 375.779966, 375.173093, 375.101512, 375.145823, 375.073013, 375.206052, 375.179402, 375.173402]",1702594753110.0,1.0,10.857388600000558
8,1,1,4,2,1,0,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,186.5480215,"[206.073182, 186.557506, 186.639296, 186.533768, 186.490997, 186.574966, 186.523706, 186.517908, 186.554926, 186.541117]",1702594763254.0,1.0,5.973590800001693
16,2,2,12,1,0,1,0,"(1, 0, 3, 2, 4)",hpclab63.idi.ntnu.no,134.082321,"[152.093238, 134.231734, 133.987557, 134.039636, 133.793869, 133.63726, 133.932997, 133.949678, 133.64553, 133.710619]",1702594770811.0,1.0,5.489088099999208
64,1,64,16,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,116.817107,"[130.127407, 116.612659, 117.255312, 116.518439, 116.959436, 116.948975, 116.512231, 116.614569, 116.215724, 116.706308]",1702594777468.0,1.0,4.833223300000001
8,2,32,14,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab63.idi.ntnu.no,94.4565005,"[106.99956, 93.285103, 92.907347, 93.094316, 93.068725, 93.043876, 93.172074, 94.662439, 94.141804, 93.5712]",1702594783023.0,1.0,4.187788599999993
16,8,8,4,2,0,1,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,844.2478249999999,"[928.564276, 844.961113, 843.817265, 844.846494, 843.637916, 843.663345, 847.08768, 845.554977, 842.956883, 842.634437]",1702594826448.0,1.0,20.37412320000003
16,8,1,8,2,1,1,0,"(1, 0, 3, 4, 2)",hpclab63.idi.ntnu.no,227.556191,"[245.339041, 227.557666, 227.581817, 227.544489, 227.554716, 227.44497, 227.547046, 227.631316, 227.626897, 227.494987]",1702594838675.0,1.0,8.026320000000009
32,2,1,8,1,0,1,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,216.804754,"[239.101314, 217.026174, 216.767504, 216.762366, 217.078335, 216.929744, 216.644804, 216.702924, 216.645264, 216.841124]",1702594861143.0,1.0,7.5584637000014485
64,1,1,4,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,203.295011,"[225.689966, 203.281687, 203.321256, 203.363206, 203.313336, 203.290016, 203.300006, 203.271127, 203.281446, 203.288957]",1702594872177.0,1.0,6.484177099999942
32,2,32,12,0,1,0,0,"(1, 0, 3, 2, 4)",hpclab19.idi.ntnu.no,162.709718,"[174.91455, 159.018668, 160.873002, 162.731604, 161.832583, 163.448564, 162.309653, 163.013454, 162.687832, 164.736316]",1702594881118.0,1.0,6.46216440000062
16,1,1,14,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,144.8380145,"[159.66657, 144.417328, 145.752882, 144.758141, 144.698719, 144.35564, 143.792598, 144.406779, 144.61641, 143.845199]",1702594889211.0,1.0,6.025035000000207
8,1,4,2,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,475.974529,"[518.828261, 475.777755, 475.706735, 475.743604, 475.818103, 475.653434, 475.842735, 475.826534, 475.712223, 475.769104]",1702594913994.0,1.0,12.425990200001252
4,2,32,6,0,1,0,0,"(1, 0, 3, 2, 4)",hpclab19.idi.ntnu.no,151.792264,"[166.541998, 152.068919, 151.780069, 151.745639, 151.734589, 151.804459, 151.769539, 151.710919, 151.862729, 151.825649]",1702594922420.0,1.0,5.743153800001164
32,1,64,10,2,1,1,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,79.3459685,"[93.047721, 79.294915, 79.261394, 79.387895, 79.345893, 79.497225, 79.453835, 79.318613, 79.028394, 79.263334]",1702594927245.0,1.0,3.1175177000004624
64,2,32,14,0,0,0,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,197.953204,"[213.229199, 196.041837, 196.384518, 196.089126, 196.534089, 199.515822, 200.507403, 198.28806, 197.618348, 200.782474]",1702594938088.0,1.0,7.422246600000653
8,1,2,4,0,0,0,0,"(4, 1, 0, 3, 2)",hpclab19.idi.ntnu.no,251.1753895,"[272.175998, 251.15626, 251.22708, 251.21656, 251.17134, 251.20112, 251.27003, 251.152889, 251.11565, 251.24588]",1702594951522.0,1.0,7.934063799998694
4,1,1,16,0,0,1,0,"(1, 4, 0, 3, 2)",hpclab19.idi.ntnu.no,136.7227535,"[156.069966, 136.313609, 136.581228, 136.744308, 136.55759, 137.044039, 136.396447, 135.862838, 136.4257, 136.050728]",1702594959207.0,1.0,5.7350227999995695
64,2,1,4,1,0,1,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,586.6168729999999,"[673.52873, 586.494317, 586.474429, 586.812158, 586.465148, 586.635318, 586.91605, 586.598428, 586.719258, 586.577058]",1702594879973.0,1.0,15.533196299999327
16,8,4,12,0,1,1,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,147.222985,"[161.236376, 146.998523, 146.765485, 146.907945, 146.872995, 147.034695, 146.970133, 147.167105, 146.885175, 147.121815]",1702594888407.0,1.0,5.940770899999552
8,1,4,8,1,0,1,0,"(1, 0, 3, 2, 4)",hpclab61.idi.ntnu.no,171.142752,"[189.218465, 170.975583, 171.001861, 170.896512, 171.067872, 171.128073, 173.976883, 172.458683, 172.405313, 172.084252]",1702594897782.0,1.0,6.451878999999826
64,8,4,8,1,1,1,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,271.7427235,"[288.109074, 271.844834, 271.594232, 271.954524, 271.641163, 271.635355, 271.513062, 271.549684, 271.583363, 273.488435]",1702594912238.0,1.0,10.069144699999743
64,2,64,10,1,0,0,0,"(1, 4, 0, 3, 2)",hpclab61.idi.ntnu.no,205.817885,"[219.553665, 205.573107, 205.826347, 205.208535, 205.808627, 206.489016, 205.475337, 206.255576, 206.196468, 206.225446]",1702594923380.0,1.0,7.948752700000841
32,1,16,14,1,1,0,0,"(1, 4, 0, 3, 2)",hpclab61.idi.ntnu.no,167.604994,"[181.318738, 167.759, 167.931849, 167.42937, 167.44424, 167.912978, 166.728499, 167.618078, 167.59191, 167.1047]",1702594932621.0,1.0,6.9581924999994955
16,8,8,16,1,0,1,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,72.64923200000001,"[86.292322, 72.648762, 72.720882, 72.60033, 72.649702, 72.806583, 72.604722, 72.575792, 72.87792, 72.476602]",1702594937377.0,1.0,3.648886700000003
4,1,64,10,2,1,0,0,"(4, 1, 0, 3, 2)",hpclab61.idi.ntnu.no,144.065868,"[157.786463, 143.144581, 144.005383, 144.039851, 144.552434, 144.091603, 144.077622, 142.982362, 144.442324, 144.019951]",1702594945403.0,1.0,6.1527274000003676
16,2,4,16,2,1,0,0,"(1, 0, 2, 3, 4)",hpclab61.idi.ntnu.no,130.839508,"[145.081913, 131.045962, 130.745644, 130.787714, 130.806532, 130.927864, 130.922912, 130.706584, 130.637194, 130.866952]",1702594952936.0,1.0,4.935393999999723
8,2,32,16,2,0,0,0,"(4, 0, 1, 3, 2)",hpclab61.idi.ntnu.no,145.547423,"[159.494174, 145.755153, 144.450874, 145.047862, 144.950524, 145.738555, 145.481772, 145.357854, 145.084252, 145.576394]",1702594961060.0,1.0,6.329738299999735
64,2,8,14,0,0,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,100.3774295,"[114.119664, 100.661779, 100.88484, 100.74412, 100.50237, 100.507378, 100.57856, 100.90408, 101.028159, 100.66006]",1702594855279.0,1.0,4.504166000000078
64,1,16,8,2,1,0,0,"(1, 0, 4, 3, 2)",hpclab62.idi.ntnu.no,178.9852485,"[192.477008, 178.962124, 178.839534, 179.042214, 180.94478, 178.809635, 179.008373, 178.910874, 178.957125, 179.014313]",1702594865052.0,1.0,6.719530100000066
4,2,32,6,1,1,0,0,"(4, 0, 1, 3, 2)",hpclab62.idi.ntnu.no,118.687044,"[133.932484, 118.707764, 118.756534, 118.837484, 118.610413, 118.611734, 118.634315, 118.629504, 118.633294, 118.612715]",1702594871850.0,1.0,4.628976500000045
8,1,1,16,2,1,1,0,"(4, 1, 0, 3, 2)",hpclab62.idi.ntnu.no,142.409187,"[155.50516, 142.307707, 142.636396, 142.217217, 142.208347, 142.576527, 142.561596, 142.279638, 142.021887, 142.053737]",1702594879799.0,1.0,5.856045100000029
32,4,8,8,1,0,0,0,"(0, 4, 1, 3, 2)",hpclab62.idi.ntnu.no,88.231228,"[100.93994, 88.312105, 88.020764, 88.127356, 88.476154, 88.248313, 88.005646, 88.108705, 88.214143, 88.368285]",1702594885086.0,1.0,4.130796900000132
16,2,2,8,2,1,1,0,"(4, 1, 0, 3, 2)",hpclab62.idi.ntnu.no,218.106146,"[234.085195, 219.080263, 219.160994, 218.912755, 217.734726, 217.810646, 218.007967, 217.921557, 218.204325, 217.852048]",1702594896847.0,1.0,7.3932855000000925
