chunk_size_i,chunk_size_fpos,chunk_size_k,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,omp_proc_bind,permutation,hostname,compute_time,compute_times,Timestamps,Feasibility,energy
64,16,4,16,6,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,7.432203,"[6.73292, 7.470571, 7.432741, 7.399333, 7.427463, 6.624222, 7.443341, 7.563131, 7.426011, 7.432203, 301.664819, 302.544627, 302.678286, 302.596767, 302.424429, 301.44975, 302.460698, 302.36986, 302.616406, 302.326912, 6.642202, 7.469381, 7.423613, 7.412071, 7.421663]",1704596394821,True,0.2487059999984922
2,32,256,4,2,0,0,0,0,"(1, 4, 3, 0, 2)",hpclab19.idi.ntnu.no,9253.935541,"[247.164519, 232.190583, 233.827213, 234.029075, 234.459514, 232.521294, 231.904371, 234.060195, 237.814808, 233.708485, 9253.333881, 9256.837365, 9254.917423, 9256.217016, 9255.562844, 9249.759586, 9248.318757, 9253.935541, 9254.326223, 9255.728674, 9253.148941, 9255.213163, 9255.496333, 9255.487279, 9256.196294]",1704596793362,True,204.59112000000096
32,64,128,1,10,0,0,0,0,"(4, 0, 1, 2, 3)",hpclab19.idi.ntnu.no,1793.261612,"[1793.134024, 1793.169792, 1793.261612, 1798.58627, 1793.546872, 1795.645447, 1796.163456, 1797.186488, 1794.636494, 1793.810603, 1781.183758, 1784.280832, 1782.228621, 1800.647621, 1782.4423, 1781.858339, 1785.248964, 1784.636542, 1782.395589, 1781.934931, 1794.508414, 1794.245985, 1794.960494, 1794.189543, 1795.609287]",1704596848814,True,41.40685500000109
64,64,16,4,12,0,0,0,0,"(0, 4, 3, 1, 2)",hpclab19.idi.ntnu.no,10.182972,"[9.280881, 10.252462, 10.208172, 10.246792, 10.217102, 9.28107, 10.221432, 10.168992, 10.162762, 10.154422, 9.271041, 10.224862, 10.172672, 10.189472, 10.171642, 9.23801, 10.204852, 10.182972, 10.168182, 10.194272, 34.447372, 35.346252, 35.303271, 35.302691, 35.295592]",1704596859877,True,0.24592800000027637
128,64,16,8,14,0,0,0,0,"(4, 0, 1, 2, 3)",hpclab19.idi.ntnu.no,98.555815,"[98.981846, 99.855957, 98.555815, 98.346296, 98.336774, 99.619577, 99.223328, 99.147075, 99.298886, 99.471496, 99.588876, 99.296336, 99.241036, 99.272378, 99.231876, 98.975547, 98.526745, 98.562255, 98.459125, 98.489195, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795]",1704596873040,True,2.3180409999986296
8,16,2,8,12,0,0,0,0,"(4, 1, 3, 2, 0)",hpclab19.idi.ntnu.no,98.415325,"[98.823506, 98.415325, 98.352847, 98.562665, 98.357795, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795]",1704596883232,False,2.3084900000030757
32,8,16,2,4,0,0,0,0,"(1, 4, 3, 2, 0)",hpclab19.idi.ntnu.no,98.415325,"[98.823506, 98.415325, 98.352847, 98.562665, 98.357795, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795, 98.823506, 98.415325, 98.352847, 98.562665, 98.357795]",1704596893420,False,2.3084900000030757
64,64,4,4,16,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab19.idi.ntnu.no,186.50524,"[187.170908, 186.999689, 186.922, 186.952459, 187.37099, 4.011075, 4.300745, 4.515015, 5.177036, 4.411805, 185.445368, 187.312519, 186.50524, 186.478058, 186.91461, 3.706395, 4.275935, 4.253835, 4.223565, 4.247935, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597]",1704596906882,True,4.8588179999969725
4,128,8,32,6,0,0,0,0,"(4, 3, 2, 1, 0)",hpclab19.idi.ntnu.no,186.896169,"[185.902259, 187.117809, 187.00544, 186.896169, 186.87597, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597]",1704596917073,False,4.917042999997648
4,32,256,16,6,0,0,0,0,"(1, 0, 3, 4, 2)",hpclab19.idi.ntnu.no,186.896169,"[185.902259, 187.117809, 187.00544, 186.896169, 186.87597, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597, 185.902259, 187.117809, 187.00544, 186.896169, 186.87597]",1704596927271,False,4.917042999997648
16,32,256,2,14,0,0,0,0,"(0, 4, 3, 1, 2)",hpclab19.idi.ntnu.no,50.002629,"[49.147407, 50.100298, 50.002629, 49.995308, 50.010518, 48.952987, 49.962199, 49.931838, 49.952769, 49.901648, 49.043027, 50.022809, 49.957508, 49.962468, 49.962969, 135.345238, 136.37303, 136.343389, 136.311009, 136.296031, 135.328958, 136.346221, 136.304659, 136.33174, 136.307861]",1704596940074,True,1.209088999999949
64,128,256,16,4,0,0,0,0,"(4, 3, 0, 2, 1)",hpclab61.idi.ntnu.no,35.040945,"[34.396864, 35.074405, 35.051305, 35.040945, 35.037575, 34.405005, 35.086205, 35.048125, 35.045955, 35.040745, 32.771523, 33.407733, 33.349554, 33.332384, 33.319644, 32.658813, 33.298694, 33.296384, 33.262903, 33.235183, 34.394325, 35.094515, 35.055235, 35.051595, 35.044975]",1704596653006,True,0.8238550000023679
2,4,128,16,8,0,0,0,0,"(4, 3, 0, 1, 2)",hpclab61.idi.ntnu.no,1105.347679,"[1222.507354, 1227.375618, 1225.611487, 1227.501078, 1227.136727, 1100.932985, 1103.306279, 1103.639687, 1103.916658, 1105.481371, 1101.194216, 1104.047, 1105.347679, 1105.603281, 1106.370059, 1222.154074, 1224.173724, 1226.548557, 1225.983495, 1226.385237, 1101.406608, 1104.41764, 1105.490299, 1105.06669, 1105.896421]",1704596692506,True,26.985466000005545
4,256,32,2,2,0,0,0,0,"(4, 1, 0, 2, 3)",hpclab61.idi.ntnu.no,2272.105261,"[2271.457174, 2273.077487, 2273.156178, 2273.412276, 2273.741978, 2271.853717, 2274.153508, 2273.06359, 2272.832977, 2273.492618, 2227.918137, 2228.781988, 2231.61841, 2229.049276, 2229.6143, 2272.008039, 2272.083428, 2272.105261, 2273.002719, 2276.329974, 2228.24421, 2229.22546, 2228.957829, 2228.76866, 2228.630379]",1704596759579,True,55.370473000002676
128,2,128,32,10,0,0,0,0,"(4, 0, 2, 1, 3)",hpclab61.idi.ntnu.no,445.46285,"[445.485748, 446.807571, 446.583171, 446.525951, 446.5726, 445.408301, 445.348328, 445.354791, 445.35914, 445.349801, 444.87528, 444.95574, 444.915329, 445.01162, 444.91864, 446.485141, 446.812041, 445.379871, 445.46849, 446.713782, 444.8609, 445.623721, 445.46285, 445.475979, 445.27703]",1704596781375,True,11.310526999994181
256,16,256,32,12,0,0,0,0,"(0, 4, 1, 2, 3)",hpclab61.idi.ntnu.no,562.804064,"[561.795132, 564.218043, 563.156045, 563.218674, 561.918063, 561.417364, 563.369764, 562.606887, 562.876204, 562.804064, 561.543954, 563.789405, 561.927855, 563.231505, 562.439334, 574.006172, 572.371461, 572.508834, 572.288201, 572.278553, 561.778166, 562.371224, 562.625534, 562.969007, 563.239424]",1704596806167,True,13.584640000000945
4,256,64,8,12,0,0,0,0,"(4, 1, 2, 3, 0)",hpclab61.idi.ntnu.no,562.625534,"[561.778166, 562.371224, 562.625534, 562.969007, 563.239424, 561.778166, 562.371224, 562.625534, 562.969007, 563.239424, 561.778166, 562.371224, 562.625534, 562.969007, 563.239424, 561.778166, 562.371224, 562.625534, 562.969007, 563.239424, 561.778166, 562.371224, 562.625534, 562.969007, 563.239424]",1704596816351,False,13.584640000000945
128,64,128,32,16,0,0,0,0,"(4, 0, 3, 1, 2)",hpclab61.idi.ntnu.no,5.429454,"[5.072864, 5.453743, 5.407614, 5.418694, 5.784894, 17.247003, 17.984863, 17.950732, 17.928913, 17.928863, 4.681613, 5.399814, 5.381884, 5.373064, 5.392863, 4.806394, 5.488984, 5.441964, 5.434294, 5.424424, 4.739323, 5.452324, 5.414794, 5.429454, 5.440754]",1704596827230,True,0.12882299999910174
32,2,16,4,2,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab61.idi.ntnu.no,581.45702,"[580.035975, 581.45702, 581.471819, 581.453999, 581.49603, 580.547659, 581.53989, 581.546189, 581.103059, 581.490289, 580.784389, 581.55844, 581.73678, 581.625529, 581.540269, 75.596974, 77.152156, 77.108007, 77.375015, 77.388845, 74.978114, 75.458904, 75.375334, 76.100496, 76.041794]",1704596847448,True,13.923703000000003
16,4,2,4,14,0,0,0,0,"(1, 0, 4, 2, 3)",hpclab61.idi.ntnu.no,988.293334,"[1048.928107, 989.185915, 999.855332, 978.229027, 995.614528, 978.149377, 988.293334, 983.03721, 1003.236515, 1011.900591, 21.237945, 22.688076, 21.344086, 22.902808, 22.079616, 998.557382, 971.929292, 985.621472, 1015.258184, 1019.702528, 21.043845, 23.078947, 20.953945, 22.357178, 21.745245]",1704596873315,True,27.624288999999976
8,128,64,8,14,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab61.idi.ntnu.no,16.463151,"[1934.213991, 1935.473111, 1935.54814, 1950.110052, 1966.886243, 1964.093032, 1958.821247, 1946.2395, 1947.5445, 1961.898619, 15.450902, 16.525361, 16.469552, 16.442102, 16.435162, 15.441601, 16.492122, 16.444092, 16.435512, 16.452351, 15.428921, 16.533872, 16.463151, 16.469671, 16.448774]",1704596903747,True,0.7309499999998934
128,64,128,16,12,0,0,0,0,"(4, 2, 3, 0, 1)",hpclab62.idi.ntnu.no,18.018299,"[17.27313, 18.068829, 18.015458, 18.018868, 18.018299, 7.392112, 8.140602, 8.095802, 8.12263, 8.092672, 17.277199, 18.080778, 18.055308, 18.052568, 18.018419, 17.27438, 18.077337, 18.028969, 18.307257, 18.029128, 7.409133, 8.162691, 8.136081, 8.170701, 8.30364]",1704596652499,True,0.40156000000024505
64,256,256,2,2,0,0,0,0,"(4, 2, 3, 0, 1)",hpclab62.idi.ntnu.no,58.435854,"[58.065605, 58.486034, 58.432075, 58.444835, 58.435854, 34.51458, 35.291538, 35.240038, 35.261379, 35.239609, 34.51785, 35.288148, 35.244099, 35.255787, 35.236959, 57.712445, 58.471576, 58.443833, 58.449836, 58.463223, 57.719616, 58.484195, 58.476274, 58.462555, 58.436843]",1704596664379,True,1.2520409999997355
2,2,2,8,8,0,0,0,0,"(4, 2, 1, 3, 0)",hpclab62.idi.ntnu.no,58.462555,"[57.719616, 58.484195, 58.476274, 58.462555, 58.436843, 57.719616, 58.484195, 58.476274, 58.462555, 58.436843, 57.719616, 58.484195, 58.476274, 58.462555, 58.436843, 57.719616, 58.484195, 58.476274, 58.462555, 58.436843, 57.719616, 58.484195, 58.476274, 58.462555, 58.436843]",1704596674563,False,1.2520409999997355
8,64,128,16,12,0,0,0,0,"(4, 0, 3, 1, 2)",hpclab62.idi.ntnu.no,73.018078,"[72.996008, 73.077429, 73.056048, 73.017298, 72.92281, 268.277387, 269.035014, 269.014345, 269.036465, 269.005525, 268.264957, 269.067044, 269.030134, 268.988675, 269.006925, 72.317669, 73.023639, 73.273088, 72.792708, 72.920688, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858]",1704596689031,True,1.7025639999992563
4,64,128,8,14,0,0,0,0,"(1, 0, 3, 4, 2)",hpclab62.idi.ntnu.no,73.018078,"[72.25038, 73.024038, 73.935837, 73.018078, 72.994858, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858]",1704596699236,False,1.6991460000008374
128,128,256,1,4,0,0,0,0,"(4, 1, 2, 0, 3)",hpclab62.idi.ntnu.no,73.018078,"[72.25038, 73.024038, 73.935837, 73.018078, 72.994858, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858, 72.25038, 73.024038, 73.935837, 73.018078, 72.994858]",1704596709418,False,1.6991460000008374
128,16,64,8,4,0,0,0,0,"(4, 1, 0, 2, 3)",hpclab62.idi.ntnu.no,217.17231,"[216.343491, 217.33952, 217.347349, 217.292829, 217.295608, 216.274741, 217.40226, 217.28992, 217.197308, 217.190759, 216.172992, 217.327859, 217.10762, 217.150409, 217.123079, 216.458951, 217.27252, 217.171678, 217.12272, 217.23924, 216.57607, 217.402939, 217.164229, 217.17231, 217.19974]",1704596725535,True,4.8270510000002105
8,256,128,4,16,0,0,0,0,"(4, 0, 3, 2, 1)",hpclab62.idi.ntnu.no,268.959354,"[268.119016, 268.982195, 268.912455, 268.890124, 268.911665, 268.121336, 268.955314, 268.922115, 268.920595, 268.958904, 449.195676, 449.549645, 449.966694, 449.936723, 450.049635, 268.141927, 268.984725, 268.959354, 268.966555, 268.905025, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464]",1704596744722,True,5.789022999999361
16,8,8,1,6,0,0,0,0,"(4, 2, 3, 1, 0)",hpclab62.idi.ntnu.no,449.953224,"[449.103936, 450.064984, 449.919704, 449.953224, 450.033464, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464]",1704596754912,False,9.667545000000246
256,32,4,16,12,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab62.idi.ntnu.no,449.953224,"[449.103936, 450.064984, 449.919704, 449.953224, 450.033464, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464, 449.103936, 450.064984, 449.919704, 449.953224, 450.033464]",1704596765119,False,9.667545000000246
16,4,256,4,14,0,0,0,0,"(0, 1, 2, 3, 4)",hpclab63.idi.ntnu.no,1012.04989,"[1017.22373, 1014.817527, 1014.756628, 1004.047691, 1012.321766, 1005.2299, 1013.146527, 1015.867716, 1012.85741, 1007.157706, 1011.963071, 1009.026335, 1013.485314, 1010.766275, 1009.863395, 1013.74586, 1007.116836, 1011.293178, 1013.105769, 1012.04989, 1012.090601, 1008.840187, 1007.493762, 1009.226423, 1012.417816]",1704596677368,True,28.3882420000009
64,4,128,32,12,0,0,0,0,"(4, 1, 3, 0, 2)",hpclab63.idi.ntnu.no,48.20942,"[47.26989, 48.26446, 48.220439, 48.185662, 48.252279, 43.544395, 44.591292, 44.580323, 44.610843, 44.556372, 47.276052, 48.275539, 48.221611, 48.230229, 48.19468, 47.246623, 48.235219, 48.197561, 48.203149, 48.194861, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124]",1704596689250,True,1.080297000000428
8,64,128,16,4,0,0,0,0,"(1, 4, 2, 3, 0)",hpclab63.idi.ntnu.no,48.20942,"[47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124]",1704596699437,False,1.080297000000428
4,2,16,4,6,0,0,0,0,"(1, 4, 2, 3, 0)",hpclab63.idi.ntnu.no,48.20942,"[47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124]",1704596709618,False,1.080297000000428
64,32,2,8,16,0,0,0,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,48.20942,"[47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124, 47.269322, 48.285759, 48.20942, 48.189201, 48.25124]",1704596719793,False,1.080297000000428
128,4,128,4,2,0,0,0,0,"(0, 1, 2, 4, 3)",hpclab63.idi.ntnu.no,62.178789,"[62.286006, 62.172808, 61.952171, 62.224897, 62.0275, 61.589205, 62.186107, 62.215178, 61.819443, 62.178789, 61.545706, 62.286007, 62.205237, 61.865722, 61.804683, 100.681671, 101.670259, 101.66655, 101.60899, 101.922737, 100.566853, 101.852086, 101.909348, 101.817718, 102.030454]",1704596732353,True,1.5174839999999676
128,16,64,1,6,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab63.idi.ntnu.no,189.45805,"[188.187745, 189.725647, 189.701737, 189.641438, 189.632559, 4.469929, 5.427987, 5.376356, 5.395867, 5.377508, 188.105485, 189.45805, 189.677728, 189.598499, 189.452861, 4.482218, 5.433177, 5.390258, 5.405376, 5.385248, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111]",1704596746013,True,4.590399000000616
8,8,256,8,8,0,0,0,0,"(0, 1, 3, 2, 4)",hpclab63.idi.ntnu.no,189.459241,"[188.178855, 189.5771, 189.47415, 189.459241, 189.448111, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111]",1704596756185,False,4.60407099999793
256,4,8,2,4,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab63.idi.ntnu.no,189.459241,"[188.178855, 189.5771, 189.47415, 189.459241, 189.448111, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111, 188.178855, 189.5771, 189.47415, 189.459241, 189.448111]",1704596766385,False,4.60407099999793
32,8,64,2,4,0,0,0,0,"(4, 0, 1, 3, 2)",hpclab63.idi.ntnu.no,122.043964,"[122.465859, 122.106413, 121.743146, 121.948375, 122.184801, 120.429501, 124.279207, 122.086553, 121.751336, 122.043964, 120.65051, 122.398968, 120.872657, 121.564099, 121.818575, 140.171443, 141.633095, 141.735275, 141.755103, 141.770625, 120.303114, 122.181532, 121.840855, 122.093584, 121.879834]",1704596780266,True,2.749507000000449
2,4,4,4,10,0,0,0,0,"(0, 1, 4, 3, 2)",hpclab19.idi.ntnu.no,527.097728,"[9900.938562, 10041.504504, 10091.232194, 520.487539, 524.708496, 527.097728, 528.113699, 528.408651, 525.659626, 524.937497, 527.453308, 528.334289, 525.182165, 9833.565411, 9914.774716, 10083.723976, 9809.848384, 9800.04824, 524.819614, 523.662533, 527.04265, 528.533379, 528.98587]",1704597038140,True,20.054947000004177
64,2,16,1,16,0,0,0,0,"(4, 2, 3, 1, 0)",hpclab19.idi.ntnu.no,527.04265,"[524.819614, 523.662533, 527.04265, 528.533379, 528.98587, 524.819614, 523.662533, 527.04265, 528.533379, 528.98587, 524.819614, 523.662533, 527.04265, 528.533379, 528.98587, 524.819614, 523.662533, 527.04265, 528.533379, 528.98587, 524.819614, 523.662533, 527.04265, 528.533379, 528.98587]",1704597048331,False,20.054947000004177
256,32,32,4,10,0,0,0,0,"(1, 4, 3, 0, 2)",hpclab19.idi.ntnu.no,2.220443,"[79.135363, 80.631514, 80.594064, 80.606844, 80.632084, 79.250202, 80.652854, 80.579784, 80.562524, 80.568534, 1.370121, 2.246563, 2.192583, 2.189462, 2.171303, 1.259511, 2.264003, 2.220443, 2.227452, 2.209223, 1.268862, 2.267803, 2.223652, 2.210263, 2.201513]",1704597059869,True,0.06905800000095041
64,4,4,32,8,0,0,0,0,"(0, 1, 3, 4, 2)",hpclab19.idi.ntnu.no,2.210263,"[1.268862, 2.267803, 2.223652, 2.210263, 2.201513, 1.268862, 2.267803, 2.223652, 2.210263, 2.201513, 1.268862, 2.267803, 2.223652, 2.210263, 2.201513, 1.268862, 2.267803, 2.223652, 2.210263, 2.201513, 1.268862, 2.267803, 2.223652, 2.210263, 2.201513]",1704597070075,False,0.06750099999771919
256,4,32,8,2,0,0,0,0,"(4, 2, 0, 1, 3)",hpclab19.idi.ntnu.no,100.020017,"[103.414901, 100.112437, 100.020017, 99.977467, 100.010287, 102.76741, 99.662846, 99.253946, 99.040666, 98.866016, 103.731461, 100.381668, 100.318627, 100.343297, 100.299267, 103.19941, 98.915956, 98.921395, 98.856186, 98.805215, 103.924091, 100.522667, 100.284417, 100.291147, 100.262407]",1704597083254,True,2.3418890000029933
128,8,8,4,12,0,0,0,0,"(1, 4, 3, 0, 2)",hpclab19.idi.ntnu.no,133.225165,"[135.007117, 135.943789, 135.919619, 135.854969, 133.231485, 132.340425, 133.277866, 133.225165, 133.095286, 133.960076, 133.521126, 135.538999, 135.384198, 136.685989, 133.498295, 131.352063, 132.402325, 132.292915, 132.277174, 132.210865, 3.062773, 4.069855, 4.004715, 3.991814, 3.984525]",1704597096678,True,3.4811740000004647
16,128,64,8,12,0,0,0,0,"(4, 0, 1, 2, 3)",hpclab19.idi.ntnu.no,1843.341573,"[1841.971612, 1843.871464, 1843.341573, 1844.072675, 1842.756153, 1840.02003, 1841.651941, 1841.785561, 1845.018756, 1842.585192, 1845.297046, 1845.150425, 1844.888547, 1844.794535, 1843.537064, 1840.64087, 1841.452212, 1843.000033, 1842.074062, 1842.289613, 1842.717355, 1843.652674, 1843.668774, 1843.638544, 1846.940617]",1704597153441,True,42.31017499999871
256,64,16,8,14,0,0,0,0,"(4, 0, 3, 1, 2)",hpclab19.idi.ntnu.no,9.665071,"[8.680291, 9.711371, 9.680611, 9.667132, 9.666261, 2.395592, 3.457234, 3.410984, 3.403953, 3.384083, 2.387523, 3.474934, 3.410934, 3.405844, 3.429234, 8.672251, 9.714751, 9.677982, 9.665071, 9.651951, 8.68094, 9.707892, 9.675091, 9.665492, 9.658201]",1704597164296,True,0.21922600000107195
32,64,128,16,14,0,0,0,0,"(0, 1, 3, 2, 4)",hpclab19.idi.ntnu.no,9.665492,"[8.68094, 9.707892, 9.675091, 9.665492, 9.658201, 8.68094, 9.707892, 9.675091, 9.665492, 9.658201, 8.68094, 9.707892, 9.675091, 9.665492, 9.658201, 8.68094, 9.707892, 9.675091, 9.665492, 9.658201, 8.68094, 9.707892, 9.675091, 9.665492, 9.658201]",1704597174464,False,0.2225079999989248
4,64,16,16,4,0,0,0,0,"(4, 0, 1, 2, 3)",hpclab19.idi.ntnu.no,3044.475668,"[3071.222608, 3073.726472, 3062.824909, 3065.05684, 3062.210767, 3060.596075, 3039.764913, 3039.709531, 3039.993801, 3044.271757, 3040.290722, 3044.475668, 3064.143339, 3054.698809, 3043.768466, 3037.835901, 3037.749719, 3037.887579, 3037.330308, 3051.855276, 3065.066583, 3064.40416, 3064.13481, 3064.23005, 3065.471261]",1704597261480,True,70.46596000000136
4,64,256,2,8,0,0,0,0,"(4, 3, 0, 1, 2)",hpclab61.idi.ntnu.no,536.91723,"[536.236181, 536.954629, 536.91139, 536.941649, 536.91723, 164.06571, 164.963279, 164.9595, 165.15234, 164.9455, 536.309209, 536.99377, 536.976221, 536.96517, 536.932569, 536.47834, 537.013299, 536.943112, 536.920829, 536.90949, 163.95765, 164.842369, 164.91138, 164.86995, 165.00483]",1704596960462,True,12.559271999999964
8,8,128,2,12,0,0,0,0,"(1, 4, 3, 2, 0)",hpclab61.idi.ntnu.no,164.86995,"[163.95765, 164.842369, 164.91138, 164.86995, 165.00483, 163.95765, 164.842369, 164.91138, 164.86995, 165.00483, 163.95765, 164.842369, 164.91138, 164.86995, 165.00483, 163.95765, 164.842369, 164.91138, 164.86995, 165.00483, 163.95765, 164.842369, 164.91138, 164.86995, 165.00483]",1704596970653,False,4.1698740000001635
2,8,64,16,16,0,0,0,0,"(4, 1, 3, 0, 2)",hpclab61.idi.ntnu.no,493.665578,"[1077.286871, 1077.980954, 1077.659874, 1077.891363, 1077.928935, 1078.800037, 1078.694334, 1077.804253, 1077.865315, 1077.973554, 492.287408, 493.42335, 492.336787, 493.82357, 493.971409, 492.789298, 493.99563, 493.665578, 492.95885, 493.809509, 492.591039, 493.925609, 493.358718, 492.2994, 492.073677]",1704596999566,True,12.248039000000063
