tuned_ls0,tuned_ls1,tuned_gs0,tuned_gs1,tuned_tileX,tuned_tileY,tuned_vec,compute_time,energy,iterations,wait_after_run
8,1,16,64,52,12,2,1.185376,67.38061443778463,10,0
1,1,16,4,76,2,2,11.99104,53.57550066096252,10,0
1,2,16,128,454,2,2,4.47456,77.28391512053672,10,0
1,1,16,8,154,2,2,8.136512,74.27160622568859,10,0
4,1,16,8,442,1,2,6.972352,73.50233690141539,10,0
1,1,16,64,64,12,2,1.291104,75.18413747339287,10,0
64,16,1024,256,202,2,2,0.2304,64.42561055301242,10,0
1,1,16,128,156,1,2,2.091104,71.11247203728001,10,0
1,4,32,8,40,2,4,2.504704,97.2045389761775,10,0
4,8,512,128,170,2,2,0.509376,84.48008095301027,10,0
64,8,1024,64,36,2,2,0.23552,85.47661884214685,10,0
4,8,1024,64,64,2,2,0.591936,65.00514693404908,10,0
64,16,1024,64,208,1,2,0.574304,59.549099611383895,10,0
4,4,512,64,72,2,4,0.452608,65.57103986520659,10,0
4,1,16,1,20,1,4,54.816832,59.31132664657859,10,0
4,8,512,64,160,1,2,1.484992,66.65554377278683,10,0
4,8,1024,64,160,2,4,0.874528,62.41411642440912,10,0
32,16,512,64,64,14,2,0.104448,62.17257388175989,10,0
4,4,256,8,480,2,4,13.57824,58.11688993483528,10,0
64,16,1024,64,408,2,2,0.708224,64.218304866625,10,0
64,16,512,64,64,14,2,0.173664,63.7824930235096,10,0
1,1,16,128,70,14,2,1.512864,67.32769370972004,10,0
1,1,16,4,76,1,2,9.75872,55.78176026392953,10,0
64,16,1024,64,210,1,2,0.569344,65.11841316030738,10,0
1,4,32,8,64,2,4,5.33504,80.85880680342326,10,0
1,16,16,128,2,20,2,0.694752,92.11051044939836,10,0
128,8,1024,256,426,1,2,0.214624,79.2804848078408,10,0
4,1,1024,8,400,1,2,8.876768,55.39039998506106,10,0
4,4,32,8,160,2,4,4.80256,83.32049728826978,10,0
4,1,16,64,52,2,2,0.91808,89.11353986430991,10,0
1,1,16,64,40,12,2,1.18736,87.04143546050169,10,0
64,16,1024,256,424,2,2,0.200704,65.4344686192011,10,0
64,16,512,64,64,1,4,0.807232,69.83726747393443,10,0
8,4,512,64,72,2,4,0.251168,64.48663409432999,10,0
1,1,16,16,176,2,2,6.877088,53.72738971921719,10,0
4,8,32,64,154,1,2,1.376256,62.670240997089536,10,0
1,1,1024,256,202,2,2,2.9368,72.31669796033881,10,0
4,16,512,256,72,2,2,0.26624,85.78708525057196,10,0
1,4,1024,8,68,2,4,5.814336,110.62201251808848,10,0
1,1,16,128,76,2,2,1.01808,89.26200344284167,10,0
1,2,16,4,432,1,2,71.68,81.20456071538275,10,0
1,1,16,128,64,12,2,1.280032,64.30947360843697,10,0
2,16,32,512,144,1,4,0.71888,70.46602770554074,10,0
1,1,16,128,156,1,4,1.81248,72.4098354083927,10,0
4,8,512,512,256,2,4,0.261536,67.43355186558942,10,0
4,16,512,512,8,28,4,0.127648,66.7000209368509,10,0
128,4,1024,1024,176,1,4,0.178016,65.71413120411522,10,0
4,8,64,512,292,2,4,0.408928,40.40830681942005,10,0
256,2,256,2,824,1,2,9.67056,51.63089804518646,10,0
32,4,256,16,836,1,2,2.545664,71.78495488504763,10,0
8,4,256,512,446,1,2,0.269248,87.04744818709014,10,0
64,2,64,32,844,1,4,1.022848,91.42645843013082,10,0
4,8,64,1024,292,2,2,0.442656,60.57724462803792,10,0
8,4,512,4,176,1,2,7.538144,51.38233798941305,10,0
4,8,64,16,292,2,2,8.355936,52.673080755996125,10,0
64,8,64,512,288,1,4,0.264544,66.22472035848973,10,0
64,8,64,8,292,1,4,11.698048,53.346864508221245,10,0
16,4,256,16,168,1,4,0.893664,64.45881079186454,10,0
128,2,256,2,824,1,4,6.094336,86.3955639083652,10,0
16,4,256,256,846,1,2,0.444352,86.78658570639374,10,0
16,8,256,16,836,1,2,5.07232,104.1455874988484,10,0
8,8,64,32,152,1,4,0.724704,87.47907087179543,10,0
8,1,8,8,446,2,2,16.641312,71.46838331718268,10,0
4,8,64,8,292,1,4,13.171136,58.45975035317389,10,0
256,2,256,32,828,1,4,0.67584,68.12464952285383,10,0
16,4,256,8,836,1,4,4.67904,84.18318565827086,10,0
8,1,8,32,446,1,2,2.36624,98.63937484633016,10,0
4,8,64,32,288,2,4,2.199424,99.89307282766006,10,0
8,4,8,4,824,1,2,45.814752,74.70078167647054,10,0
8,2,8,512,464,2,2,0.587904,84.22109396922112,10,0
8,8,128,8,292,2,4,6.273984,88.14358984081326,10,0
8,1,8,16,436,2,2,7.678464,73.59964299483171,10,0
64,8,256,32,288,1,2,0.441984,83.31177518170823,10,0
8,1,8,512,162,2,2,0.703616,67.87015373534733,10,0
16,4,64,16,836,1,4,3.357024,76.4853968256888,10,0
8,4,8,4,440,1,4,26.479552,76.80824684539353,10,0
256,2,256,8,828,1,4,2.574432,102.0265964775804,10,0
16,4,256,16,816,1,2,3.196384,95.56718910547572,10,0
8,8,8,32,156,1,4,4.823328,112.70221209423072,10,0
4,8,64,16,292,2,4,4.41072,116.55125016690717,10,0
8,4,8,4,198,1,2,35.93136,73.80468425742504,10,0
16,4,256,512,446,1,2,0.20656,85.6902885504202,10,0
4,4,64,32,288,2,4,2.148224,72.05770368407708,10,0
8,1,8,16,436,2,4,4.499456,111.87707139948309,10,0
8,4,8,8,836,1,4,15.551296,77.08204501531253,10,0
4,8,64,512,292,2,2,0.41984,86.30223331938612,10,0
8,4,8,4,832,1,4,44.048352,61.81918503993168,10,0
4,8,64,8,292,2,2,16.786976,55.19205533736531,10,0
16,4,256,16,140,1,4,0.892928,64.45702842158919,10,0
8,4,256,16,836,1,2,8.658944,55.74201727043637,10,0
64,8,64,512,292,2,2,0.156,62.71411501013777,10,0
64,2,64,512,112,2,2,0.109024,61.19050234616233,10,0
64,2,256,8,828,1,4,1.83296,72.51691232216092,10,0
16,4,256,16,840,1,2,4.51584,75.72634057493674,10,0
16,4,256,4,156,1,4,2.258752,103.24327000408532,10,0
32,4,256,512,288,1,4,0.135168,88.69355103836553,10,0
128,2,256,8,824,1,4,1.540416,94.6740954217964,10,0
16,4,256,4,836,1,4,11.087168,58.453687730651424,10,0
64,8,256,32,444,1,2,0.622496,64.31347290432653,10,0
16,4,256,16,824,1,2,4.352,75.04245546952187,10,0
128,2,256,2,816,1,4,4.295776,115.7068444366144,10,0
4,8,256,16,288,1,4,4.638816,122.06613348773504,10,0
256,1,256,2,826,1,2,3.976384,104.03664113110663,10,0
8,4,256,16,292,1,2,2.36256,94.30146428671716,10,0
8,4,8,8,128,1,4,11.949728,80.12128218194252,10,0
64,1,64,512,288,2,2,0.145504,84.07071039489921,10,0
16,4,128,32,168,1,4,0.448768,72.1812297083906,10,0
64,4,64,512,130,2,2,0.146976,62.10684863493874,10,0
256,1,256,16,812,1,4,0.717792,70.30359431757695,10,0
8,8,8,32,332,1,4,7.672576,57.08063067110559,10,0
4,1,256,2,276,2,4,19.202816,60.50703761071274,10,0
4,32,512,128,54,1,2,1.273856,39.76873520560004,10,0
16,16,32,32,126,6,2,2.19472,67.56877791755338,10,0
8,8,128,128,32,6,2,0.107264,75.50381089549909,10,0
8,1,64,1,30,8,2,10.9304,65.17892465722998,10,0
1,8,4,128,506,2,2,4.245504,85.14275565388432,10,0
1,32,512,128,502,2,2,12.778304,71.14638849945604,10,0
8,8,32,32,124,8,2,1.408384,81.27205292821107,10,0
1,32,4,128,490,2,2,17.594592,49.20354466214505,10,0
4,8,128,64,40,6,2,0.2272,64.55357498037826,10,0
8,1,64,1,30,2,2,19.955488,52.36692755184174,10,0
32,32,512,128,964,1,2,2.308064,63.55709178874183,10,0
4,8,128,128,980,1,2,3.748,71.09546731038927,10,0
1,32,4,128,42,6,2,2.9128,95.68422963738004,10,0
32,8,32,32,126,8,2,1.25008,83.56939073919175,10,0
4,1,64,1,40,20,2,11.829248,69.34366190444453,10,0
4,32,128,128,26,6,2,0.407552,63.45169854047003,10,0
4,8,128,128,32,6,2,0.12768,57.24025860879285,10,0
4,8,128,128,20,6,2,0.166336,55.95965035193104,10,0
32,32,512,64,956,1,2,4.280576,79.839564879013,10,0
1,32,4,128,478,2,2,12.144384,69.82599747215001,10,0
32,32,512,64,28,6,2,0.387968,86.99803694938497,10,0
4,8,128,64,50,6,2,0.26208,61.66869890672453,10,0
32,32,512,64,46,2,2,0.853792,63.96019541280102,10,0
8,8,512,128,502,2,2,1.136128,69.27330327246362,10,0
1,1,8,64,10,1,2,2.391808,66.83723077476763,10,0
4,16,128,128,26,6,2,0.197536,70.9355141256828,10,0
4,32,512,64,54,2,2,1.447872,77.90142406837904,10,0
4,8,64,128,32,6,2,0.194048,57.79173884649767,10,0
1,32,512,128,20,2,2,1.310176,60.28168393404,10,0
8,32,128,64,446,2,2,7.605632,52.48086960786664,10,0
1,32,4,32,482,2,2,70.368,55.30393749322989,10,0
1,32,128,128,34,6,2,0.653312,57.85923408025347,10,0
8,1,32,1,60,8,2,24.514368,54.510547472356,10,0
32,32,512,128,46,1,2,0.643168,62.217842738060384,10,0
8,1,128,1,32,32,2,5.738816,83.74116689382022,10,0
1,32,128,128,42,6,2,0.592576,90.7081355364198,10,0
1,1,4,128,506,2,2,7.08608,110.10554458632156,10,0
4,32,4,128,20,1,2,16.37376,66.89204547613723,10,0
4,8,64,256,988,1,2,1.466368,90.75004487465264,10,0
16,16,64,32,126,6,2,0.976736,94.03038239810289,10,0
8,1,64,1,42,2,2,19.62384,74.55045812162115,10,0
16,8,32,32,126,6,2,1.771424,64.44298252640914,10,0
4,8,128,128,966,1,2,3.37728,79.68354003741192,10,0
32,8,32,64,46,6,2,0.974848,87.89953460040428,10,0
8,32,512,64,490,1,2,7.786496,62.61768782830612,10,0
1,1,64,64,38,6,2,1.101824,65.04172899470241,10,0
16,1,32,32,124,8,2,0.87344,63.84120943152,10,0
16,8,128,32,78,10,2,0.366592,56.129492247786246,10,0
8,8,64,64,28,24,2,0.265216,58.89463622621043,10,0
8,32,512,128,136,4,2,0.6416,69.30537028491203,10,0
1,8,4,128,12,4,2,1.73728,63.48029953996879,10,0
32,32,64,64,12,20,2,3.115232,72.44509814166794,10,0
2,8,128,128,472,1,2,2.738816,97.28319566598648,10,0
2,32,8,512,944,1,2,4.886848,59.03660317912176,10,0
2,32,8,256,4,1,2,6.301856,119.1449974394375,10,0
1,4,64,512,316,2,2,1.212384,92.8214512526533,10,0
8,4,64,128,316,2,4,0.328928,77.32792305531538,10,0
1,2,8,256,944,1,2,9.933536,49.57442115119996,10,0
2,32,64,256,910,1,2,12.6688,52.06550605167739,10,0
2,4,8,512,944,1,2,4.24992,76.24301315962273,10,0
2,32,64,256,944,1,2,9.27104,75.90720948929007,10,0
1,2,1,2,6,12,2,174.537696,84.67204094530115,10,0
8,4,64,512,316,1,4,0.150176,93.18387311687718,10,0
1,2,1,2,20,1,2,327.469056,99.14773411813132,10,0
8,2,64,512,16,2,2,0.16896,78.78416517254352,10,0
8,2,64,512,316,2,4,0.283968,90.1223489096218,10,0
2,32,8,256,942,1,2,13.215744,52.14962072383522,10,0
1,2,1,512,24,2,2,1.447136,63.35610060484638,10,0
2,4,8,256,308,1,2,0.806592,60.21162830015664,10,0
8,32,64,256,316,2,4,0.82704,63.21777272333251,10,0
8,4,8,512,316,2,4,0.325632,70.41544872742837,10,0
4,4,64,512,316,1,2,0.563744,66.85748051242285,10,0
8,32,64,512,316,2,4,0.425984,67.11999275831074,10,0
4,32,8,256,944,1,2,7.254304,55.62387073711455,10,0
1,4,8,256,944,1,2,7.182176,49.99997261704773,10,0
4,2,64,512,904,1,2,2.967584,70.1068050490501,10,0
8,4,64,512,18,1,2,0.220288,75.93911781131514,10,0
4,8,8,256,302,1,2,0.896992,82.05342281850871,10,0
8,32,32,256,16,1,4,2.533184,76.24577589925721,10,0
8,4,8,512,352,2,4,0.233472,79.62647990594375,10,0
1,4,64,512,300,2,2,1.662976,74.85960318811061,10,0
8,4,8,256,944,1,2,1.160704,62.17797464277077,10,0
2,32,64,256,30,1,2,1.147328,69.59481811672832,10,0
8,2,64,512,312,2,2,0.47536,60.94841350783213,10,0
1,2,8,256,950,1,2,9.894976,52.52099182818728,10,0
2,32,64,256,308,2,2,3.374368,72.5471164354892,10,0
1,2,1,512,40,2,2,0.987616,89.19508907442201,10,0
1,4,64,512,316,1,4,1.611872,87.53829238743427,10,0
2,4,8,512,316,2,4,0.786592,66.62585952679112,10,0
4,32,8,256,24,1,2,6.411104,83.05427595207055,10,0
2,32,8,512,940,1,2,4.712928,113.29759435869848,10,0
8,32,8,512,316,2,4,1.134592,93.48180092109746,10,0
1,2,1,2,22,1,2,324.052576,98.12570502706356,10,0
1,4,64,256,944,1,2,5.025856,119.22421870898852,10,0
1,32,1,512,24,8,2,1.9568,97.06397348112635,10,0
1,2,1,1024,76,1,2,1.459264,83.15610489272417,10,0
8,2,64,512,8,4,4,0.294816,61.91625574798975,10,0
1,2,16,2,2,2,2,74.496,57.137997571632525,10,0
2,2,2,256,34,24,2,2.657408,69.15280633339039,10,0
1,16,64,512,16,36,4,0.16416,80.33868620762284,10,0
2,16,64,512,2,2,2,1.14928,40.51555327643102,10,0
8,8,128,32,380,2,2,3.201792,68.30422497739993,10,0
1,8,64,32,284,2,2,8.094496,58.510820940516176,10,0
4,16,128,16,388,1,2,19.128256,56.79124161500901,10,0
2,4,64,32,2,2,2,2.986272,75.96865186692978,10,0
4,8,256,16,290,2,2,6.170464,118.12789110688608,10,0
4,8,64,16,380,2,2,8.066816,74.65489171380742,10,0
4,8,256,512,78,1,2,0.388288,88.16594084919696,10,0
2,8,64,16,288,2,2,12.427104,54.31107698931375,10,0
4,16,4,512,4,10,2,1.085696,62.809243741621344,10,0
1,8,64,512,284,2,2,1.122304,61.90727658714059,10,0
4,16,128,16,380,2,2,22.472992,48.00977112145159,10,0
4,8,128,16,380,1,2,12.024416,55.25711556486296,10,0
4,8,64,32,284,2,2,4.247552,74.18083292070314,10,0
2,8,64,32,286,2,2,4.461856,100.09619857015566,10,0
2,8,64,32,362,2,2,5.646336,113.34685591595492,10,0
2,8,64,32,236,2,2,3.698688,103.44129046695348,10,0
4,8,64,32,376,2,2,4.057536,102.65801714118892,10,0
2,16,4,32,2,308,2,11.094048,69.87403585831599,10,0
2,8,128,16,380,2,2,11.688576,69.71472873548188,10,0
2,8,128,512,18,10,2,0.169344,62.082926179660255,10,0
2,8,64,32,252,2,2,5.50688,76.04675730261089,10,0
2,8,64,32,308,2,2,4.79232,106.7884170619515,10,0
2,16,4,512,2,20,2,1.006176,87.04973725836633,10,0
2,8,4,32,284,2,2,8.839168,74.33296407892713,10,0
4,8,128,16,6,2,2,2.68288,70.48243125962534,10,0
2,16,128,512,6,26,2,0.121888,81.42550998597957,10,0
2,8,4,512,2,312,2,10.145792,69.48717634836241,10,0
2,16,128,512,2,292,2,0.581888,60.54698694663987,10,0
2,16,4,16,2,312,2,31.953696,53.65489032615997,10,0
4,16,128,16,102,8,2,1.640768,65.18318229309823,10,0
1,8,64,16,284,2,2,18.365248,53.25346020287996,10,0
8,8,256,32,352,2,2,2.781184,71.13040232870645,10,0
2,8,64,32,378,2,2,6.185024,117.88070143108978,10,0
4,8,256,16,380,2,2,8.14096,69.37214234993873,10,0
2,8,4,32,2,312,2,10.146112,67.87203484026324,10,0
2,8,64,16,362,2,2,15.671264,65.20949865340499,10,0
2,8,64,16,380,2,2,16.376128,51.46048791269527,10,0
2,16,64,512,280,2,2,0.897472,62.04410593563505,10,0
2,8,64,32,242,2,2,5.306912,84.37657286825485,10,0
4,16,256,16,376,1,2,17.599264,77.19073197391546,10,0
2,16,128,16,2,22,2,1.349632,91.29101761787464,10,0
4,16,4,512,2,312,2,10.684192,54.85905769923531,10,0
4,8,64,32,290,2,2,3.59888,76.78358468234623,10,0
4,8,128,16,290,2,2,5.995168,115.29154015954462,10,0
2,4,128,32,2,2,2,1.222432,84.77532101211682,10,0
4,16,128,16,14,10,2,0.829568,89.59102351575744,10,0
2,16,4,512,2,320,2,8.428864,53.15079364020807,10,0
4,8,4,32,100,2,2,16.070784,47.14649107263,10,0
2,16,128,512,6,2,2,0.522112,61.75323034146461,10,0
1,8,64,512,286,2,2,1.048704,62.690359006087256,10,0
2,16,4,32,2,326,2,16.928544,56.39152088556904,10,0
4,8,128,512,90,1,2,0.520512,64.15811832391535,10,0
2,16,4,256,2,312,2,8.073984,52.697135643849954,10,0
8,16,128,512,2,280,2,0.864384,64.67079585683163,10,0
2,8,128,16,404,2,2,17.399808,55.05419982330511,10,0
2,16,64,512,4,10,2,0.269248,60.29347468270597,10,0
2,8,64,32,370,2,2,8.02592,52.34691689239331,10,0
4,16,256,512,368,1,2,0.847264,60.07734321598638,10,0
4,8,128,1024,354,2,2,0.37712,63.28749606503113,10,0
2,8,4,16,376,1,2,42.185472,56.27808712859476,10,0
2,16,4,16,18,14,2,14.851072,51.81493968295228,10,0
2,16,128,512,4,72,2,0.233632,58.23378984147946,10,0
2,8,32,1024,30,20,2,0.155648,63.48250146856569,10,0
4,8,128,512,194,1,2,0.44944,65.67355266295463,10,0
4,32,8,512,348,2,2,2.613248,67.45163988508219,10,0
32,8,256,32,948,1,2,2.11104,46.15985111941466,10,0
4,256,128,1024,400,1,2,6.240032,81.67306076062206,10,0
1,8,256,16,1008,1,2,69.888992,78.36511868623778,10,0
256,1,512,512,202,2,2,0.111616,84.69402697786333,10,0
64,2,128,32,2,380,2,50.490112,54.201111629923375,10,0
256,2,512,32,128,2,4,0.520192,61.90919788572003,10,0
1,64,1024,1024,150,2,2,2.08048,63.762640076109655,10,0
32,1,256,32,998,1,2,0.586656,71.52499146441937,10,0
1,2,32,512,104,2,4,0.745472,71.78723700401625,10,0
32,8,256,32,58,1,2,0.828768,58.06469390354129,10,0
4,256,1024,1024,156,1,2,2.703264,69.0823010982046,10,0
256,2,512,256,156,1,4,0.151552,86.26905154757829,10,0
64,2,1024,32,18,24,2,0.227328,85.71772174718924,10,0
1,2,128,512,4,60,2,0.73728,61.98965328354671,10,0
128,1,128,128,2,28,2,12.505792,53.81870645449315,10,0
4,2,1024,1024,408,1,2,0.941728,63.283420479559695,10,0
32,8,256,512,984,1,2,0.31392,62.26400793493784,10,0
1,1,4,16,60,2,4,8.503296,57.63279138115246,10,0
4,256,32,512,404,1,2,12.553568,54.11641762011359,10,0
64,2,128,32,2,4,2,11.860704,54.3735629939504,10,0
1,64,32,512,416,2,2,7.635712,53.587789258761546,10,0
1,8,256,32,970,1,2,47.888384,57.55115454219994,10,0
32,8,256,32,1006,1,2,2.322496,68.279389802044,10,0
4,256,1024,1024,404,1,2,4.62848,104.98426850625997,10,0
8,1,128,16,2,382,2,10.742208,70.34624516212298,10,0
4,1,4,16,64,12,4,5.444096,124.62381655241892,10,0
128,2,256,128,2,28,2,2.879488,100.97178054260084,10,0
1,2,1024,32,4,142,2,0.933792,88.40232331815773,10,0
64,8,512,32,102,1,2,0.46048,85.90715722347711,10,0
4,64,32,1024,414,1,2,1.67232,67.76077512643904,10,0
256,2,512,32,126,2,2,0.442368,67.33117001445083,10,0
128,2,512,512,8,22,4,0.694208,72.36536879001136,10,0
4,1,1024,1024,550,1,2,1.810912,66.89559107530803,10,0
1,8,2,32,246,1,2,30.519008,57.241782640977,10,0
32,2,128,512,10,2,2,0.261536,65.31061453148536,10,0
1,1,256,16,1008,1,4,24.413344,62.34360876961451,10,0
1,256,128,512,132,1,2,13.750208,49.91329175109036,10,0
64,2,128,64,2,380,2,50.503488,54.95886702527295,10,0
32,8,256,1024,948,1,2,0.292736,61.88998029233715,10,0
1,64,1024,1024,142,2,2,2.012,68.55602866429874,10,0
32,4,256,32,1008,1,2,1.471712,59.858559825859366,10,0
32,1,32,512,146,2,2,0.212672,63.77675602578948,10,0
128,1,128,32,2,382,2,163.658592,64.62811342751291,10,0
32,2,256,512,984,1,2,0.357056,87.26151197451419,10,0
128,2,128,128,60,14,4,0.485984,89.26290611915982,10,0
16,2,256,32,994,1,2,1.791808,66.36987550095554,10,0
256,2,512,512,96,4,4,0.144512,65.47310728090595,10,0
64,2,512,32,124,2,4,0.256,69.63226579998,10,0
64,1,128,16,52,14,4,1.165312,67.99622627084102,10,0
4,256,1024,1024,78,12,2,0.258848,62.944436736754255,10,0
4,8,512,512,8,1,4,0.49264,63.79913564163796,10,0
4,64,32,512,164,2,2,1.241024,63.12931751413292,10,0
8,1,128,2,6,2,2,12.59392,28.845349803828125,10,0
16,1,32,2,590,1,2,11.372864,50.60012769202704,10,0
8,1,128,1,20,1,2,12.3184,53.92697837910482,10,0
16,4,32,64,590,1,2,0.795904,65.58745380760892,10,0
8,1,64,2,20,16,2,7.802784,51.04592570185955,10,0
16,4,16,128,590,1,2,0.78592,62.35341091378736,10,0
8,1,16,2,4,88,4,85.069024,62.31968741876922,10,0
8,4,32,128,42,1,2,0.523104,63.29838555632863,10,0
8,2,16,2,4,138,4,78.598144,63.93390568369989,10,0
8,4,128,128,22,16,2,0.10112,63.19687035892225,10,0
16,4,32,128,584,1,2,0.346112,62.17932735604859,10,0
8,2,32,4,4,88,4,23.472512,57.21502677293861,10,0
8,1,128,2,4,16,2,10.74304,50.9856110609024,10,0
16,2,16,128,590,1,2,0.573312,60.84128750888227,10,0
8,2,16,2,4,14,4,97.573632,60.87294323084468,10,0
8,2,64,2,20,16,2,7.973024,52.70662892378768,10,0
8,4,128,128,20,16,2,0.12656,58.527355698431656,10,0
8,4,32,128,4,1,4,3.292992,74.30126881368133,10,0
16,1,128,128,6,1,2,0.52176,66.50060661860795,10,0
8,4,32,128,626,1,2,0.851136,72.63143955404752,10,0
16,1,128,2,18,2,2,8.078176,49.01275356042408,10,0
8,2,16,2,4,94,4,84.441088,58.80445337169455,10,0
8,2,128,2,4,18,2,10.913792,48.56642904657141,10,0
16,4,32,128,546,1,2,0.393696,63.10862571009428,10,0
8,1,32,2,20,16,2,14.60224,54.432475764419166,10,0
16,4,128,128,590,1,2,0.415552,65.03940758548845,10,0
16,1,128,128,44,16,2,0.262144,59.9132879574738,10,0
8,1,128,1,12,1,2,7.554464,52.04555408469221,10,0
8,4,128,128,6,16,2,0.17232,61.022932998297925,10,0
8,1,128,2,4,2,2,17.751424,52.45248821828908,10,0
8,2,32,2,16,2,2,30.348032,52.53022882216793,10,0
8,4,32,128,40,1,2,0.619744,67.22209114470212,10,0
16,1,16,64,492,1,2,1.062912,62.95830686374165,10,0
8,1,16,2,4,94,4,90.746912,62.51373111264928,10,0
16,4,32,128,6,16,2,0.885024,65.29310521926678,10,0
8,1,64,2,12,16,2,6.753824,85.86209990558339,10,0
8,2,128,2,20,4,2,3.77312,104.7481836563338,10,0
8,2,32,2,4,88,4,34.064384,80.59665707489313,10,0
8,1,16,2,66,14,2,16.565248,72.88955311632053,10,0
8,1,32,128,626,1,2,0.886784,60.84288348485766,10,0
16,1,32,2,578,1,2,11.450336,52.63540813873999,10,0
8,4,128,128,64,16,2,0.137472,60.29375962669804,10,0
8,2,32,2,2,86,2,71.868416,56.39437575892957,10,0
16,2,128,2,22,1,2,9.408576,53.782244534691145,10,0
8,2,16,2,4,186,4,88.977568,63.27716318053709,10,0
8,2,128,2,4,90,4,10.725376,60.04499496120344,10,0
8,1,16,2,4,76,4,81.608704,68.1210888160862,10,0
16,2,128,2,20,1,2,10.898816,52.60347002807668,10,0
8,1,16,2,20,18,4,19.64032,58.04831398867197,10,0
16,1,32,2,44,1,2,26.448608,56.80074474154758,10,0
8,4,128,64,38,8,2,0.1688,64.21533978262076,10,0
16,2,128,2,66,12,2,3.67248,74.42481625079284,10,0
8,4,32,128,60,12,4,0.13312,93.54594367706586,10,0
8,1,128,2,4,166,2,8.556544,73.48345643537864,10,0
8,1,128,2,20,4,2,5.078016,83.71346327081346,10,0
16,2,128,2,4,88,4,16.872416,80.88329680565552,10,0
16,1,16,2,28,18,4,25.756768,84.86756128138566,10,0
8,1,16,2,18,46,2,29.47088,55.67788056216344,10,0
16,4,128,256,730,1,2,0.274432,59.27448034305504,10,0
16,1,128,2,16,2,2,8.987392,54.00071492046001,10,0
16,32,32,128,48,10,2,0.89488,65.53387699109398,10,0
16,1,32,2,690,1,2,13.732608,49.78410160527738,10,0
16,1,32,2,26,26,2,13.289216,55.06760864369307,10,0
2,1,128,128,4,116,4,1.270592,45.608897507580565,10,0
2,16,128,64,20,16,2,0.245728,66.83271174734763,10,0
8,1,128,32,4,96,4,2.228224,75.46355208940612,10,0
32,32,512,64,20,16,2,0.381024,65.57453109443087,10,0
32,32,128,64,20,16,2,1.200672,61.81497900727238,10,0
32,16,128,64,12,8,2,1.359232,62.55494559950808,10,0
8,1,128,32,4,16,2,0.760352,63.75465666579431,10,0
8,1,128,32,4,110,4,2.531616,75.10709420813106,10,0
32,32,128,128,20,16,2,0.439072,88.40735081133151,10,0
8,1,128,32,4,2,4,1.728704,97.82809825367175,10,0
32,16,128,64,14,6,2,1.267712,72.70449934618534,10,0
2,32,128,128,4,16,2,0.264192,62.86890622524653,10,0
32,8,512,64,14,8,2,0.250464,63.627846554459744,10,0
32,16,128,64,14,8,2,1.170272,63.944667600719065,10,0
32,16,512,64,2,8,2,2.07872,64.59927323341456,10,0
8,32,128,128,20,16,2,0.143648,69.87509259362821,10,0
8,16,128,32,20,18,2,0.397728,75.75055317151978,10,0
32,32,512,128,14,42,2,0.228736,64.4515226978607,10,0
16,1,128,32,4,118,4,4.553504,83.2454987626202,10,0
2,16,128,128,14,8,2,0.147456,84.34831729331097,10,0
2,16,512,128,14,8,2,0.143296,80.56475286254998,10,0
2,32,512,128,20,20,2,0.28176,67.05486372251626,10,0
32,16,512,64,14,50,2,0.256672,62.28044376575784,10,0
2,16,512,64,26,8,2,0.37696,63.81127524970678,10,0
2,1,128,128,20,18,4,0.464512,67.23725878934422,10,0
2,1,128,32,4,118,2,1.469504,66.52466255822564,10,0
8,1,512,32,4,118,4,1.396736,70.1299865494064,10,0
2,32,128,32,4,16,2,0.531072,62.17906754568648,10,0
2,1,128,32,4,118,4,1.29024,70.42942577642373,10,0
2,32,128,64,20,16,2,0.270528,64.21397941505205,10,0
4,32,128,64,14,16,2,0.279936,64.72906498949737,10,0
8,1,128,32,4,152,2,2.926944,69.54603664857828,10,0
32,16,128,64,14,10,2,0.833536,74.14806973647464,10,0
32,16,512,128,14,8,2,0.162816,71.80704667099452,10,0
32,16,512,128,20,8,2,0.168288,64.85993977856776,10,0
2,32,128,128,20,16,4,0.217888,63.26368610441098,10,0
32,1,512,64,14,8,2,0.180256,64.25761807378427,10,0
1,32,128,128,20,16,2,0.43664,58.21996251479227,10,0
32,1,512,32,14,8,2,0.284672,55.80615695861913,10,0
8,32,128,128,20,22,4,0.151424,64.46318076936255,10,0
2,32,128,128,4,16,4,0.346112,64.65093513437625,10,0
32,32,128,128,20,16,4,0.8168,69.45480278114746,10,0
8,16,128,32,4,118,4,1.050624,67.141057648017,10,0
32,16,512,32,4,50,2,1.392672,60.10953612299999,10,0
2,64,128,64,20,16,2,0.405504,63.1958942287192,10,0
32,1,512,64,22,8,2,0.117216,63.68653729302305,10,0
8,1,128,32,4,116,4,2.645568,72.13310998028376,10,0
32,32,512,128,14,8,2,0.30112,67.601580615184,10,0
16,32,512,64,20,30,2,0.148896,68.40896720934612,10,0
2,32,128,64,14,16,2,0.290816,63.252443832179296,10,0
8,32,128,128,14,16,2,0.211872,64.07124102562962,10,0
2,16,128,32,4,178,4,0.372736,64.35663289266418,10,0
8,1,128,32,4,186,4,4.20112,84.01226995765934,10,0
16,32,128,128,14,16,2,0.230592,87.70652312860588,10,0
16,1,128,32,20,50,2,0.465152,83.25236838978583,10,0
32,16,128,64,4,112,2,2.921472,74.28525974341095,10,0
