chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
256,32,2,1,72,1,0,1,"(2, 0, 3, 1, 4)",4.9776745,10,5,0,10
32,64,32,1,34,2,1,0,"(3, 2, 0, 1, 4)",108.4694975,10,5,0,10
512,8,1,256,36,2,0,0,"(3, 2, 0, 1, 4)",2.921414,10,5,0,10
2,4,64,128,76,1,0,0,"(3, 1, 0, 2, 4)",277.8797765,10,5,0,10
64,4,32,4,4,1,1,0,"(3, 2, 1, 0, 4)",63.0111565,10,5,0,10
128,4,8,2,32,1,0,0,"(3, 2, 1, 0, 4)",14.946808,10,5,0,10
128,16,2,32,122,1,0,0,"(0, 1, 3, 2, 4)",4.177203,10,5,0,10
32,8,64,16,102,1,1,0,"(0, 1, 3, 2, 4)",2.430057,10,5,0,10
128,1,2,256,82,1,0,1,"(2, 3, 1, 0, 4)",3.9614965,10,5,0,10
8,2,2,256,64,1,0,1,"(2, 1, 0, 3, 4)",7.0474895,10,5,0,10
2,4,2,8,42,2,1,0,"(2, 1, 0, 3, 4)",12.2147865,10,5,0,10
1,16,2,128,26,1,1,1,"(1, 2, 3, 0, 4)",54.036009,10,5,0,10
64,64,16,2,104,0,0,0,"(0, 3, 1, 2, 4)",1.4012205,10,5,0,10
4,4,64,1,54,1,1,1,"(0, 3, 2, 1, 4)",12.5933625,10,5,0,10
512,1,32,8,108,2,1,1,"(3, 0, 1, 2, 4)",61.034174,10,5,0,10
1024,8,2,1,64,0,1,0,"(1, 2, 3, 0, 4)",4.1998345,10,5,0,10
128,2,64,32,70,2,0,0,"(0, 3, 1, 2, 4)",2.3438335,10,5,0,10
4,2,8,1,92,2,1,1,"(2, 3, 0, 1, 4)",14.842319,10,5,0,10
4,1,2,1,18,2,1,1,"(2, 3, 0, 1, 4)",3.583845,10,5,0,10
32,64,32,32,110,2,1,0,"(3, 1, 0, 2, 4)",118.839126,10,5,0,10
1,32,1,8,70,0,1,0,"(0, 3, 1, 2, 4)",29.4231515,10,5,0,10
1,4,64,4,12,1,1,0,"(1, 0, 3, 2, 4)",146.6208815,10,5,0,10
1,8,4,128,50,2,0,0,"(1, 3, 2, 0, 4)",55.43587,10,5,0,10
1,4,64,1,40,0,0,0,"(0, 2, 3, 1, 4)",16.657288,10,5,0,10
1,64,1,64,92,1,0,0,"(3, 0, 1, 2, 4)",106.893268,10,5,0,10
128,4,4,256,56,1,0,1,"(1, 2, 0, 3, 4)",7.731354,10,5,0,10
256,16,16,2,58,0,1,0,"(1, 2, 0, 3, 4)",3.367418,10,5,0,10
4,2,4,1,106,0,0,1,"(0, 2, 1, 3, 4)",1.3955735,10,5,0,10
1024,16,32,4,124,1,1,1,"(0, 1, 3, 2, 4)",2.413911,10,5,0,10
16,2,4,8,122,2,0,1,"(2, 3, 1, 0, 4)",7.166627,10,5,0,10
8,64,4,1,2,0,0,0,"(2, 3, 1, 0, 4)",53.3869175,10,5,0,10
32,32,64,64,100,0,0,1,"(3, 2, 1, 0, 4)",114.442185,10,5,0,10
32,64,16,4,34,2,1,1,"(0, 3, 1, 2, 4)",2.2972165,10,5,0,10
512,1,4,128,82,1,1,0,"(2, 3, 1, 0, 4)",7.129949,10,5,0,10
64,8,32,2,122,0,1,1,"(1, 2, 0, 3, 4)",1.827297,10,5,0,10
64,16,1,1,10,2,1,0,"(1, 2, 3, 0, 4)",1.7351519999999998,10,5,0,10
256,32,64,1,58,0,1,0,"(1, 2, 3, 0, 4)",110.6528235,10,5,0,10
4,64,64,8,44,2,1,0,"(2, 0, 1, 3, 4)",25.6425435,10,5,0,10
1,8,64,4,22,2,0,1,"(0, 3, 2, 1, 4)",20.611971,10,5,0,10
8,4,2,128,40,0,0,0,"(1, 2, 0, 3, 4)",0.8320235,10,5,0,10
4,16,1,32,76,1,1,1,"(0, 3, 2, 1, 4)",9.0992365,10,5,0,10
8,1,8,64,28,0,0,1,"(0, 3, 1, 2, 4)",0.8466325,10,5,0,10
64,64,2,8,72,1,1,0,"(0, 1, 3, 2, 4)",5.268383,10,5,0,10
2,1,8,8,56,2,0,0,"(0, 2, 1, 3, 4)",2.424542,10,5,0,10
16,2,64,1,12,0,1,0,"(0, 3, 1, 2, 4)",4.644698,10,5,0,10
1,16,16,16,48,2,1,1,"(1, 3, 0, 2, 4)",449.858721,10,5,0,10
64,1,8,8,26,0,1,0,"(1, 2, 3, 0, 4)",13.614761,10,5,0,10
64,1,4,1,54,1,0,1,"(1, 2, 3, 0, 4)",7.208868,10,5,0,10
128,1,4,8,66,2,1,1,"(1, 0, 2, 3, 4)",7.549234999999999,10,5,0,10
1,2,4,256,12,0,1,0,"(0, 1, 2, 3, 4)",1.636601,10,5,0,10
16,32,64,4,50,0,0,0,"(0, 2, 3, 1, 4)",4.211623,10,5,0,10
1,16,2,32,2,0,0,0,"(2, 3, 1, 0, 4)",55.297856,10,5,0,10
32,64,2,128,42,0,0,1,"(3, 0, 1, 2, 4)",7.819501,10,5,0,10
64,4,2,32,92,2,1,0,"(0, 2, 1, 3, 4)",4.24572,10,5,0,10
1024,32,16,64,110,2,0,1,"(3, 0, 1, 2, 4)",33.649866,10,5,0,10
16,64,16,4,66,1,0,0,"(0, 1, 3, 2, 4)",4.9837555,10,5,0,10
32,4,16,16,32,2,0,0,"(3, 1, 0, 2, 4)",48.1325075,10,5,0,10
16,1,8,256,38,1,1,1,"(2, 1, 3, 0, 4)",14.1343895,10,5,0,10
1024,16,1,1,6,0,1,0,"(2, 0, 1, 3, 4)",8.272770999999999,10,5,0,10
2,32,2,128,58,2,1,0,"(3, 2, 0, 1, 4)",55.693936,10,5,0,10
32,1,16,16,24,0,1,1,"(1, 2, 0, 3, 4)",1.7932915,10,5,0,10
16,16,2,256,78,0,0,1,"(0, 3, 2, 1, 4)",1.087862,10,5,0,10
2,1,32,16,120,2,1,1,"(2, 1, 3, 0, 4)",66.223997,10,5,0,10
1024,1,16,64,124,2,1,1,"(0, 3, 1, 2, 4)",5.800522,10,5,0,10
32,8,64,1,74,1,1,1,"(0, 2, 1, 3, 4)",2.377242,10,5,0,10
4,1,8,16,26,2,1,1,"(2, 3, 1, 0, 4)",13.1180365,10,5,0,10
256,1,8,128,16,0,1,1,"(0, 1, 2, 3, 4)",2.0788155,10,5,0,10
256,2,64,32,74,1,0,0,"(3, 0, 1, 2, 4)",132.7334785,10,5,0,10
8,4,16,128,128,2,0,0,"(3, 1, 2, 0, 4)",27.8645915,10,5,0,10
512,2,16,32,10,0,0,0,"(1, 2, 3, 0, 4)",27.982953,10,5,0,10
64,2,16,4,76,1,0,1,"(3, 0, 2, 1, 4)",34.470496999999995,10,5,0,10
1024,4,8,16,22,1,1,0,"(1, 0, 2, 3, 4)",3.2017490000000004,10,5,0,10
32,32,16,4,76,0,1,0,"(0, 2, 1, 3, 4)",0.977219,10,5,0,10
32,16,2,128,10,0,1,0,"(3, 2, 0, 1, 4)",4.0222025,10,5,0,10
2,16,1,32,108,1,1,0,"(3, 1, 2, 0, 4)",15.7306265,10,5,0,10
1,32,32,32,108,1,0,1,"(2, 0, 3, 1, 4)",35.411176,10,5,0,10
8,16,4,16,72,0,0,1,"(0, 1, 3, 2, 4)",1.5759845,10,5,0,10
512,64,32,4,80,2,1,1,"(3, 0, 2, 1, 4)",62.775968,10,5,0,10
32,16,32,32,60,0,0,0,"(3, 2, 0, 1, 4)",64.8517995,10,5,0,10
256,1,16,32,68,0,0,0,"(3, 1, 0, 2, 4)",27.3806095,10,5,0,10
2,4,32,256,14,0,0,0,"(3, 0, 1, 2, 4)",132.11201799999998,10,5,0,10
16,16,2,2,56,0,0,0,"(1, 3, 2, 0, 4)",4.1582525,10,5,0,10
128,16,16,32,108,2,0,0,"(0, 2, 1, 3, 4)",2.289808,10,5,0,10
32,16,1,64,46,0,1,0,"(3, 0, 2, 1, 4)",2.9854145,10,5,0,10
256,2,8,4,120,2,0,0,"(2, 3, 1, 0, 4)",26.4981425,10,5,0,10
1024,4,8,256,4,2,1,0,"(1, 3, 2, 0, 4)",15.7231305,10,5,0,10
1024,32,64,256,124,0,0,0,"(0, 3, 2, 1, 4)",31.2691345,10,5,0,10
1,2,64,4,82,0,1,0,"(0, 2, 3, 1, 4)",3.582787,10,5,0,10
16,32,64,16,106,0,1,1,"(2, 0, 1, 3, 4)",2.946885,10,5,0,10
2,32,2,8,86,1,0,1,"(3, 2, 0, 1, 4)",55.659072,10,5,0,10
64,64,4,256,54,0,0,0,"(3, 1, 0, 2, 4)",7.324636999999999,10,5,0,10
8,1,16,128,38,2,0,0,"(2, 1, 3, 0, 4)",28.8574575,10,5,0,10
32,8,2,32,102,1,0,0,"(3, 2, 0, 1, 4)",4.4277595000000005,10,5,0,10
8,1,32,32,98,1,1,0,"(2, 1, 0, 3, 4)",2.565052,10,5,0,10
32,64,4,2,68,1,1,1,"(0, 3, 2, 1, 4)",4.907867,10,5,0,10
1,1,64,64,28,1,0,1,"(2, 1, 3, 0, 4)",106.266507,10,5,0,10
64,8,4,4,90,1,1,1,"(0, 3, 2, 1, 4)",2.931106,10,5,0,10
512,4,64,32,60,1,1,0,"(3, 0, 2, 1, 4)",140.7725325,10,5,0,10
4,8,1,64,42,0,0,0,"(2, 1, 3, 0, 4)",3.820915,10,5,0,10
4,1,32,32,76,2,0,0,"(2, 3, 0, 1, 4)",59.2205225,10,5,0,10
8,64,2,2,98,0,1,1,"(3, 1, 0, 2, 4)",29.8247365,10,5,0,10
64,8,64,256,46,1,0,0,"(1, 3, 2, 0, 4)",116.115597,10,5,0,10
256,2,8,1,12,2,1,0,"(2, 0, 3, 1, 4)",1.398594,10,5,0,10
128,32,32,256,40,2,1,0,"(0, 2, 3, 1, 4)",5.033708,10,5,0,10
1,4,4,1,122,2,0,0,"(0, 2, 1, 3, 4)",4.0142435,10,5,0,10
512,32,2,256,70,1,1,0,"(3, 1, 0, 2, 4)",3.872433,10,5,0,10
1024,16,2,256,124,0,1,1,"(2, 0, 3, 1, 4)",5.2599205,10,5,0,10
16,16,2,16,68,1,0,0,"(1, 0, 3, 2, 4)",5.456263,10,5,0,10
4,32,64,16,106,2,1,1,"(0, 1, 2, 3, 4)",6.723651,10,5,0,10
8,2,16,2,22,2,1,1,"(2, 0, 1, 3, 4)",2.065164,10,5,0,10
16,16,2,64,38,2,1,0,"(3, 1, 0, 2, 4)",4.333741,10,5,0,10
2,8,8,32,94,2,0,0,"(2, 0, 3, 1, 4)",8.8736405,10,5,0,10
512,64,1,2,122,2,1,0,"(1, 3, 2, 0, 4)",3.388245,10,5,0,10
256,2,16,128,86,1,1,0,"(0, 3, 2, 1, 4)",3.885668,10,5,0,10
16,16,2,4,70,2,1,1,"(2, 1, 3, 0, 4)",3.6338625,10,5,0,10
32,32,1,4,52,2,1,0,"(2, 0, 3, 1, 4)",13.5217565,10,5,0,10
1024,1,4,32,114,1,1,0,"(2, 0, 1, 3, 4)",4.610319499999999,10,5,0,10
64,2,8,128,12,2,0,0,"(0, 2, 1, 3, 4)",1.909014,10,5,0,10
16,4,16,16,12,0,1,1,"(2, 0, 3, 1, 4)",3.092708,10,5,0,10
128,64,8,16,110,2,1,1,"(3, 0, 2, 1, 4)",16.817663,10,5,0,10
8,4,64,4,92,2,0,0,"(0, 3, 2, 1, 4)",2.2745305,10,5,0,10
2,4,16,4,22,1,1,1,"(0, 3, 1, 2, 4)",9.7117345,10,5,0,10
8,1,64,32,90,1,1,1,"(0, 2, 1, 3, 4)",2.453999,10,5,0,10
256,1,2,64,74,2,1,1,"(3, 2, 1, 0, 4)",3.699271,10,5,0,10
32,64,8,8,120,0,0,1,"(0, 1, 3, 2, 4)",1.958353,10,5,0,10
64,32,1,32,110,1,0,0,"(2, 0, 3, 1, 4)",5.666725,10,5,0,10
128,4,32,32,44,2,1,0,"(2, 0, 3, 1, 4)",2.0184105,10,5,0,10
8,16,4,1,8,1,1,1,"(0, 2, 3, 1, 4)",14.818325,10,5,0,10
8,2,16,8,76,1,0,1,"(0, 2, 3, 1, 4)",1.2794625,10,5,0,10
16,4,4,128,44,0,1,1,"(2, 0, 1, 3, 4)",0.953172,10,5,0,10
2,8,4,256,84,0,0,0,"(1, 2, 3, 0, 4)",28.465867,10,5,0,10
256,16,16,128,108,2,1,1,"(0, 3, 1, 2, 4)",4.405727,10,5,0,10
1,8,32,64,102,1,1,1,"(2, 1, 3, 0, 4)",450.188695,10,5,0,10
1024,64,2,128,74,1,1,0,"(2, 1, 3, 0, 4)",4.047219,10,5,0,10
32,4,16,32,92,1,0,0,"(2, 0, 3, 1, 4)",1.289898,10,5,0,10
64,2,16,256,72,1,0,0,"(3, 1, 0, 2, 4)",31.646741,10,5,0,10
512,8,4,32,84,1,0,1,"(0, 1, 2, 3, 4)",3.570344,10,5,0,10
512,4,16,1,98,1,1,0,"(2, 3, 1, 0, 4)",29.3929555,10,5,0,10
2,64,8,4,114,1,1,1,"(3, 1, 2, 0, 4)",444.781657,10,5,0,10
128,4,2,8,88,2,0,0,"(1, 3, 0, 2, 4)",4.374573,10,5,0,10
1024,2,8,2,74,2,0,1,"(1, 2, 3, 0, 4)",14.312295,10,5,0,10
8,64,64,16,38,0,0,1,"(3, 0, 1, 2, 4)",1004.528297,10,5,0,10
1,32,4,8,76,1,1,1,"(1, 2, 3, 0, 4)",221.9706925,10,5,0,10
2,2,16,64,32,1,1,0,"(0, 1, 3, 2, 4)",2.072306,10,5,0,10
256,16,1,1,28,1,1,0,"(1, 0, 2, 3, 4)",10.1919465,10,5,0,10
128,2,32,256,108,2,1,0,"(0, 3, 1, 2, 4)",4.745749,10,5,0,10
8,8,4,2,84,2,0,0,"(1, 0, 2, 3, 4)",3.078755,10,5,0,10
1,16,16,16,50,1,1,1,"(1, 3, 0, 2, 4)",463.2822465,10,5,0,10
1024,32,1,8,42,1,1,0,"(0, 1, 3, 2, 4)",6.392210499999999,10,5,0,10
32,4,64,8,58,1,0,1,"(3, 0, 2, 1, 4)",137.996818,10,5,0,10
512,16,64,32,112,2,1,1,"(3, 0, 2, 1, 4)",141.1969125,10,5,0,10
256,64,2,64,66,0,1,1,"(1, 2, 3, 0, 4)",3.594951,10,5,0,10
128,8,1,128,102,0,1,0,"(0, 2, 3, 1, 4)",1.640327,10,5,0,10
32,32,8,32,50,2,0,0,"(3, 2, 0, 1, 4)",14.219905,10,5,0,10
64,2,32,8,44,2,1,1,"(0, 2, 3, 1, 4)",1.733878,10,5,0,10
256,64,1,128,22,0,1,1,"(2, 3, 0, 1, 4)",2.73541,10,5,0,10
1024,4,2,2,50,2,1,1,"(3, 0, 1, 2, 4)",4.5716875,10,5,0,10
128,8,32,128,28,1,1,1,"(1, 3, 2, 0, 4)",58.126827000000006,10,5,0,10
2,64,64,1,78,1,0,1,"(2, 3, 0, 1, 4)",3464.758692,10,5,0,10
16,8,4,128,20,2,1,1,"(0, 2, 1, 3, 4)",2.5204475,10,5,0,10
512,16,8,1,72,2,1,1,"(2, 1, 3, 0, 4)",13.940695,10,5,0,10
256,64,8,4,120,1,1,1,"(1, 3, 2, 0, 4)",15.316473,10,5,0,10
1024,8,64,32,38,2,1,1,"(3, 2, 1, 0, 4)",124.109854,10,5,0,10
1,1,64,4,58,0,0,1,"(2, 1, 3, 0, 4)",99.4867885,10,5,0,10
512,1,64,32,28,1,0,0,"(1, 2, 3, 0, 4)",107.7506795,10,5,0,10
128,4,8,128,4,0,1,1,"(1, 2, 0, 3, 4)",3.659056,10,5,0,10
512,16,8,2,40,1,0,0,"(2, 1, 3, 0, 4)",13.7119785,10,5,0,10
16,4,16,4,122,0,1,1,"(3, 2, 0, 1, 4)",46.710862,10,5,0,10
512,32,4,8,26,2,0,1,"(0, 2, 1, 3, 4)",2.8830825,10,5,0,10
1,32,2,64,92,1,1,1,"(3, 0, 2, 1, 4)",122.104378,10,5,0,10
32,8,16,16,8,1,0,0,"(3, 1, 0, 2, 4)",29.5281615,10,5,0,10
64,2,2,64,62,2,0,1,"(1, 2, 0, 3, 4)",4.555524,10,5,0,10
1,32,2,128,102,1,0,0,"(2, 1, 3, 0, 4)",107.895896,10,5,0,10
64,32,2,128,124,1,0,0,"(1, 2, 3, 0, 4)",4.3455885,10,5,0,10
2,64,16,8,114,0,1,1,"(1, 0, 3, 2, 4)",14.164754,10,5,0,10
128,4,4,4,48,2,1,1,"(3, 0, 2, 1, 4)",8.672946,10,5,0,10
16,64,8,8,128,2,0,0,"(3, 2, 1, 0, 4)",54.434866,10,5,0,10
512,8,4,1,64,2,0,0,"(0, 3, 1, 2, 4)",2.791079,10,5,0,10
8,4,4,2,92,2,1,1,"(3, 2, 0, 1, 4)",8.8356645,10,5,0,10
16,16,4,4,128,2,1,1,"(1, 2, 3, 0, 4)",7.388056,10,5,0,10
16,32,32,64,46,0,1,1,"(3, 2, 0, 1, 4)",109.537168,10,5,0,10
1,32,64,32,114,2,1,0,"(2, 0, 1, 3, 4)",26.28365,10,5,0,10
2,2,4,2,94,1,1,0,"(3, 1, 2, 0, 4)",8.7685345,10,5,0,10
512,8,16,32,94,0,0,1,"(0, 1, 2, 3, 4)",2.6825775,10,5,0,10
4,64,2,128,30,1,1,0,"(1, 0, 3, 2, 4)",5.1820795,10,5,0,10
16,4,1,64,80,2,1,1,"(3, 1, 2, 0, 4)",2.9759365,10,5,0,10
32,16,8,1,2,0,0,0,"(2, 3, 1, 0, 4)",13.437371,10,5,0,10
64,1,4,256,102,2,1,1,"(1, 2, 0, 3, 4)",6.176792000000001,10,5,0,10
8,16,1,16,110,2,0,0,"(3, 2, 1, 0, 4)",5.024116,10,5,0,10
1,16,32,8,28,1,1,0,"(0, 2, 1, 3, 4)",24.012797,10,5,0,10
128,8,4,16,122,1,0,1,"(1, 2, 3, 0, 4)",12.9983265,10,5,0,10
16,64,16,256,42,1,1,0,"(0, 3, 1, 2, 4)",2.59917,10,5,0,10
8,4,4,64,92,2,0,1,"(3, 1, 0, 2, 4)",11.987012,10,5,0,10
32,8,4,1,16,2,1,1,"(0, 1, 2, 3, 4)",3.076209,10,5,0,10
512,4,32,64,18,0,1,0,"(1, 0, 3, 2, 4)",4.844014,10,5,0,10
256,4,4,4,64,2,1,1,"(0, 1, 3, 2, 4)",3.0307880000000003,10,5,0,10
256,64,16,32,30,2,1,0,"(2, 3, 1, 0, 4)",27.289456,10,5,0,10
64,4,16,128,112,0,1,0,"(0, 1, 2, 3, 4)",2.106609,10,5,0,10
1,32,4,256,96,0,0,1,"(0, 1, 3, 2, 4)",4.4222825,10,5,0,10
1,1,64,128,14,0,1,0,"(3, 0, 1, 2, 4)",102.0161895,10,5,0,10
1,32,2,2,76,2,0,0,"(0, 2, 3, 1, 4)",6.0019165,10,5,0,10
4,4,16,16,24,0,1,1,"(2, 0, 1, 3, 4)",1.6205725,10,5,0,10
8,4,16,256,40,0,0,1,"(1, 3, 2, 0, 4)",33.033508,10,5,0,10
512,8,32,32,68,2,0,1,"(2, 0, 3, 1, 4)",3.7373745,10,5,0,10
16,8,8,32,26,0,0,0,"(3, 2, 1, 0, 4)",13.600817,10,5,0,10
128,4,1,8,6,1,0,1,"(2, 3, 0, 1, 4)",1.9896095,10,5,0,10
256,2,32,256,26,2,0,0,"(0, 2, 1, 3, 4)",3.8543235,10,5,0,10
512,32,2,4,108,1,0,0,"(1, 2, 3, 0, 4)",3.712953,10,5,0,10
4,8,16,4,118,0,0,1,"(2, 0, 3, 1, 4)",2.7469935000000003,10,5,0,10
512,32,1,32,78,1,0,1,"(1, 0, 3, 2, 4)",9.591109,10,5,0,10
256,2,4,8,10,2,0,0,"(0, 3, 2, 1, 4)",2.6811165,10,5,0,10
4,1,64,32,78,1,0,0,"(2, 3, 0, 1, 4)",117.0758255,10,5,0,10
2,8,1,128,12,1,1,1,"(3, 0, 2, 1, 4)",7.408223,10,5,0,10
64,1,64,64,58,0,0,0,"(0, 3, 1, 2, 4)",2.446118,10,5,0,10
4,32,4,1,52,2,0,1,"(1, 2, 3, 0, 4)",56.218862,10,5,0,10
256,4,1,2,116,0,1,1,"(2, 3, 0, 1, 4)",3.3333975,10,5,0,10
4,64,2,128,58,2,0,0,"(0, 2, 1, 3, 4)",4.980188,10,5,0,10
8,64,1,32,68,1,0,0,"(1, 2, 0, 3, 4)",122.395433,10,5,0,10
32,32,2,1,78,1,1,0,"(2, 1, 3, 0, 4)",4.488315500000001,10,5,0,10
64,8,4,16,50,2,0,1,"(2, 3, 0, 1, 4)",7.00467,10,5,0,10
256,64,32,8,62,2,0,0,"(1, 2, 3, 0, 4)",55.529899,10,5,0,10
512,8,8,128,94,1,1,0,"(2, 3, 1, 0, 4)",14.4920695,10,5,0,10
256,4,1,4,122,1,1,0,"(1, 0, 2, 3, 4)",10.954632,10,5,0,10
256,4,4,32,14,1,0,0,"(2, 0, 1, 3, 4)",3.926676,10,5,0,10
16,16,8,4,60,2,1,0,"(1, 3, 2, 0, 4)",13.680293,10,5,0,10
2,8,4,8,102,1,0,0,"(3, 2, 0, 1, 4)",27.3299105,10,5,0,10
256,32,8,32,122,0,1,0,"(1, 2, 0, 3, 4)",3.921257,10,5,0,10
256,32,2,64,30,2,0,0,"(2, 3, 1, 0, 4)",3.92944,10,5,0,10
16,64,16,4,104,0,0,1,"(1, 0, 2, 3, 4)",1.851343,10,5,0,10
32,1,64,4,8,2,1,0,"(2, 0, 1, 3, 4)",3.250693,10,5,0,10
1024,2,32,128,28,2,0,0,"(2, 0, 3, 1, 4)",14.987875,10,5,0,10
8,2,64,1,82,2,1,1,"(1, 3, 2, 0, 4)",109.7452615,10,5,0,10
256,64,64,256,102,2,0,1,"(1, 3, 0, 2, 4)",116.287084,10,5,0,10
512,64,1,1,58,2,1,1,"(2, 0, 1, 3, 4)",14.942079,10,5,0,10
128,64,1,64,4,1,1,1,"(2, 3, 0, 1, 4)",2.4065805,10,5,0,10
256,1,16,8,84,2,0,0,"(1, 2, 3, 0, 4)",27.3418555,10,5,0,10
128,4,2,128,14,1,0,1,"(3, 1, 0, 2, 4)",4.03215,10,5,0,10
32,64,16,32,106,2,1,0,"(2, 1, 0, 3, 4)",5.813176,10,5,0,10
2,64,1,8,2,1,1,0,"(0, 2, 1, 3, 4)",163.926229,10,5,0,10
8,8,4,128,52,2,1,0,"(2, 1, 0, 3, 4)",3.582624,10,5,0,10
2,16,8,256,26,0,1,0,"(3, 1, 2, 0, 4)",110.9445955,10,5,0,10
4,4,4,16,104,1,0,1,"(1, 2, 0, 3, 4)",4.83002,10,5,0,10
16,64,2,32,84,1,1,1,"(1, 0, 3, 2, 4)",5.325625499999999,10,5,0,10
256,8,1,128,28,1,1,0,"(0, 2, 3, 1, 4)",0.8655585,10,5,0,10
32,32,1,32,106,1,1,0,"(1, 3, 2, 0, 4)",3.1327255000000003,10,5,0,10
32,2,1,2,86,2,0,0,"(3, 1, 0, 2, 4)",3.407673,10,5,0,10
128,4,4,8,20,1,1,0,"(1, 0, 3, 2, 4)",4.160743,10,5,0,10
8,16,4,64,16,1,1,1,"(0, 2, 1, 3, 4)",3.4407645,10,5,0,10
32,64,1,32,116,0,1,0,"(2, 1, 0, 3, 4)",2.414495,10,5,0,10
2,1,2,2,50,2,0,1,"(0, 2, 3, 1, 4)",3.5747205,10,5,0,10
1,4,1,16,98,0,1,1,"(0, 2, 3, 1, 4)",1.686985,10,5,0,10
1,32,64,32,2,2,0,1,"(3, 2, 0, 1, 4)",3596.638136,10,5,0,10
128,32,32,32,118,1,0,1,"(2, 0, 1, 3, 4)",3.143189,10,5,0,10
32,64,2,1,28,0,0,0,"(2, 1, 0, 3, 4)",2.683473,10,5,0,10
256,8,1,8,72,2,0,0,"(3, 1, 0, 2, 4)",3.2041475,10,5,0,10
64,16,64,16,78,2,1,0,"(2, 1, 3, 0, 4)",108.2798205,10,5,0,10
4,64,4,128,86,0,1,0,"(2, 3, 1, 0, 4)",106.9977345,10,5,0,10
128,16,16,64,90,0,1,1,"(3, 0, 2, 1, 4)",31.704521,10,5,0,10
8,1,8,16,98,0,1,1,"(0, 3, 2, 1, 4)",1.486015,10,5,0,10
16,1,1,16,26,2,1,0,"(2, 1, 0, 3, 4)",14.3489825,10,5,0,10
128,64,4,1,46,0,0,0,"(2, 3, 1, 0, 4)",6.948073,10,5,0,10
64,64,32,256,28,2,0,0,"(0, 1, 3, 2, 4)",2.6573275,10,5,0,10
64,1,8,256,14,0,1,1,"(3, 0, 1, 2, 4)",14.502158,10,5,0,10
2,16,2,64,88,2,0,1,"(3, 1, 0, 2, 4)",29.8757055,10,5,0,10
512,32,32,8,92,0,0,1,"(1, 0, 2, 3, 4)",2.360499,10,5,0,10
2,32,64,16,2,2,1,0,"(2, 3, 0, 1, 4)",1713.60174,10,5,0,10
32,4,4,4,6,1,1,1,"(2, 1, 0, 3, 4)",22.110242,10,5,0,10
16,64,64,16,82,2,1,0,"(0, 1, 2, 3, 4)",4.4571855,10,5,0,10
2,8,2,256,14,0,0,1,"(3, 1, 2, 0, 4)",14.191328,10,5,0,10
1,4,64,256,12,2,1,0,"(2, 3, 1, 0, 4)",440.7527395,10,5,0,10
128,8,2,2,90,1,0,0,"(1, 0, 3, 2, 4)",6.3488265,10,5,0,10
2,16,8,64,86,0,1,1,"(1, 3, 2, 0, 4)",111.6935195,10,5,0,10
512,2,2,16,108,2,0,0,"(1, 0, 2, 3, 4)",6.3160775,10,5,0,10
256,4,1,64,122,2,0,0,"(3, 1, 2, 0, 4)",3.449065,10,5,0,10
8,8,16,256,116,0,0,1,"(1, 3, 2, 0, 4)",30.711335,10,5,0,10
16,32,4,4,80,1,0,1,"(0, 1, 3, 2, 4)",4.624092,10,5,0,10
1,8,8,32,122,2,0,1,"(1, 3, 0, 2, 4)",126.3746045,10,5,0,10
4,4,64,64,4,1,0,0,"(2, 0, 1, 3, 4)",12.517512,10,5,0,10
16,32,1,256,58,1,0,0,"(1, 0, 3, 2, 4)",6.326295,10,5,0,10
16,4,8,64,116,0,0,1,"(3, 1, 2, 0, 4)",14.096534,10,5,0,10
1,64,32,256,54,2,1,1,"(0, 2, 3, 1, 4)",53.7187325,10,5,0,10
8,4,4,2,78,1,1,1,"(2, 3, 1, 0, 4)",7.089700000000001,10,5,0,10
64,2,2,8,18,2,0,0,"(3, 1, 0, 2, 4)",4.173979,10,5,0,10
512,16,64,256,82,0,1,0,"(0, 3, 1, 2, 4)",14.463942,10,5,0,10
32,16,32,64,118,1,1,1,"(3, 0, 2, 1, 4)",68.27741499999999,10,5,0,10
8,16,2,128,62,0,1,0,"(0, 2, 1, 3, 4)",1.1860705,10,5,0,10
64,64,64,2,22,2,0,1,"(1, 2, 0, 3, 4)",4.9804045,10,5,0,10
512,2,2,8,60,1,0,1,"(2, 0, 3, 1, 4)",0.936797,10,5,0,10
2,1,32,2,74,1,1,0,"(0, 1, 2, 3, 4)",8.971586,10,5,0,10
128,16,2,2,122,2,1,0,"(1, 3, 0, 2, 4)",3.9564585,10,5,0,10
1,1,64,4,124,2,1,0,"(2, 3, 1, 0, 4)",102.611026,10,5,0,10
1024,16,8,128,16,1,0,1,"(2, 0, 3, 1, 4)",5.747852,10,5,0,10
256,1,4,128,74,0,1,0,"(0, 3, 1, 2, 4)",2.190352,10,5,0,10
8,16,1,1,90,2,1,1,"(0, 2, 1, 3, 4)",6.987442,10,5,0,10
2,64,8,16,48,0,0,0,"(2, 0, 1, 3, 4)",13.77301,10,5,0,10
64,8,64,2,72,1,0,1,"(3, 0, 1, 2, 4)",127.4445035,10,5,0,10
8,2,32,1,42,0,0,0,"(0, 3, 2, 1, 4)",2.345038,10,5,0,10
128,64,4,2,8,2,1,1,"(2, 0, 3, 1, 4)",3.523673,10,5,0,10
