chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,repeats,wait_between_repeats,wait_after_run,iterations,compute_time
2,64,64,128,5,0,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,4360.231638
256,64,64,4,4,1,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,183.116332
2,32,8,64,11,2,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,45.243300000000005
256,4,4,32,18,1,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,8.015027
4,8,8,256,11,0,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,2.0520315
8,4,32,64,12,2,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,63.462270000000004
256,2,1,2,18,2,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.211746
64,4,16,32,9,1,1,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,31.680235500000002
4,16,8,256,11,1,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,3.155693
32,64,2,1,5,2,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,7.8999145
16,64,16,1,18,1,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,40.883864
64,64,8,32,18,1,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,16.950582
1,1,1,4,10,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,5.157615
2,32,32,256,4,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,1886.679966
512,4,1,2,9,1,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,1.935309
32,16,4,64,19,0,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,8.128088
256,32,1,16,14,0,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,1.4102640000000002
2,32,32,8,18,1,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,1290.874587
256,16,1,128,4,1,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,16.643819
512,2,32,2,19,2,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,3.8116485
512,8,16,64,15,1,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,4.1140225
32,16,2,256,6,0,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,4.606231
2,4,8,128,8,2,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,39.025439500000005
1,16,1,256,12,1,0,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,10.027012
512,64,32,128,18,2,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,91.8105185
512,64,4,16,9,2,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,16.382572
32,8,32,2,2,0,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,19.4280265
32,1,2,32,6,2,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,7.442966
2,4,32,64,9,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,128.386484
16,4,16,8,19,1,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,38.272589499999995
16,8,8,4,7,1,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,31.386629
8,16,8,1,2,1,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,45.42799
2,1,64,32,17,1,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,127.7916125
2,8,2,2,11,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,27.6592545
512,32,32,64,17,0,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,63.598365
16,4,8,1,3,2,1,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,18.163551
64,32,4,64,16,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,1.24673
64,1,1,1,16,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.623895
128,2,2,8,18,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.7446655
16,4,4,64,6,0,1,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.019549
1024,8,4,32,13,1,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,7.9970905
1,16,2,8,12,2,1,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,14.2594475
2,32,64,16,18,0,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,2582.887955
512,1,16,128,3,0,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,7.6418265000000005
512,16,8,64,15,1,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,23.2437995
1,8,32,256,7,2,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,657.4798295
2,64,8,4,16,0,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,33.3346465
128,32,64,64,18,2,0,1,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,6.6882945
32,16,8,128,16,2,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,20.630336
1,64,1,1,6,1,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,3374.962764
1024,1,4,4,16,0,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,0.9231285
16,32,32,64,14,2,1,0,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,8.128834000000001
512,32,16,1,13,2,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,65.20477249999999
1024,8,4,128,10,2,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,27.313451999999998
16,16,8,32,16,1,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,19.068155
2,64,1,256,3,2,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,60.5118235
128,32,32,16,12,0,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,79.638605
512,1,2,64,10,2,0,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,4.5161165
64,8,1,256,7,2,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,2.4771465
32,4,16,1,15,1,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,3.4478725
32,16,4,64,12,2,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,8.129126
4,32,8,8,18,2,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,169.8536065
64,32,32,2,16,2,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,124.3958125
2,1,16,8,13,0,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,45.0774765
512,8,1,64,8,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,1.9859765
1,16,4,256,16,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,8.3294125
32,64,64,32,3,0,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,30.1870725
4,1,4,128,16,1,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,10.178155499999999
1024,16,2,32,5,2,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,4.199691
1024,1,1,2,14,1,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,2.4754075
1,32,16,16,12,2,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,132.97118749999998
512,64,1,64,17,2,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,1.9602884999999999
512,4,32,64,14,2,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,81.6856545
512,2,4,8,8,2,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,7.898858000000001
1024,32,8,32,10,0,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,19.813799500000002
1024,32,8,16,12,0,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.1439155
32,32,1,256,5,2,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,11.000122999999999
1,32,2,2,4,2,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,86.02414
16,2,8,1,13,1,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,17.478739500000003
256,64,1,8,11,1,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,1.976104
64,1,32,16,19,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,0.8636325
4,1,4,256,15,2,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,7.9295535
4,4,64,1,8,1,1,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,139.168891
16,64,1,32,11,1,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,8.9290465
64,2,16,128,13,1,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.698159
4,8,8,2,3,2,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,12.1220475
256,8,32,64,16,2,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,3.7399205
256,4,8,4,20,2,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,20.394562999999998
256,1,16,16,17,2,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,65.709362
512,32,16,256,10,0,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,7.025862
16,32,4,128,5,2,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,15.809879500000001
64,2,1,64,9,1,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.6432829999999998
128,8,1,16,3,1,0,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,3.1764355
32,16,8,128,3,0,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,4.754147
1,8,32,256,10,2,1,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,915.9497795
128,64,16,32,12,2,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,46.948195999999996
64,32,64,128,2,0,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,134.787602
2,64,4,128,4,2,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,252.57128799999998
256,4,64,32,2,0,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,131.7714905
2,8,8,256,14,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,2.8720655
4,32,8,32,7,0,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,161.3992885
4,32,2,128,11,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,8.606156
8,64,1,32,14,0,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,17.758659
64,8,32,8,13,1,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,114.49847650000001
32,4,32,32,13,2,1,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,6.4611725
2,16,32,16,9,0,0,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,529.818703
4,8,4,4,18,2,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,20.4804405
8,4,16,256,19,2,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,33.906178
128,32,64,128,14,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,4.199158000000001
4,1,4,8,13,2,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,7.9661455
8,2,1,256,5,1,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,1.9300359999999999
16,8,1,128,14,1,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,2.655984
1024,16,1,256,3,0,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,1.993882
2,16,64,8,17,1,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,18.504831000000003
64,4,16,256,9,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,65.187856
512,32,2,2,18,2,0,1,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.06906
1,64,2,8,9,1,0,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,309.1231275
2,2,64,256,14,1,0,1,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,261.767507
4,64,2,2,9,0,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,102.8580115
128,64,1,8,8,1,0,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2.4015545
2,32,32,2,13,0,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,27.543947
4,16,16,2,2,2,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,161.5352
4,8,2,1,8,2,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,10.1830405
16,1,1,16,16,1,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,4.607259
1,1,32,8,10,2,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,54.283863499999995
1024,64,1,4,14,1,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,1.95584
2,4,8,8,15,0,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,2.2257205
1024,16,32,256,17,0,0,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,130.850215
512,32,8,8,8,0,0,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,1.667913
1024,8,8,128,13,2,0,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,24.5850295
4,32,64,1,20,1,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,1290.812387
512,8,16,256,12,2,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,65.2128865
32,32,16,16,4,2,0,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,59.0565735
512,2,64,8,18,1,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,147.391526
512,1,64,16,12,0,1,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,155.1870615
16,64,32,4,20,1,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,461.8506585
16,32,2,8,9,1,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,8.7792665
4,64,1,64,5,1,0,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,37.341901
256,16,1,128,19,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.4537355
16,2,2,16,17,2,0,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,1.0673370000000002
128,4,1,1,8,1,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,6.5610455000000005
1024,64,32,128,3,0,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,63.5022385
32,32,4,2,16,2,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,14.8102755
128,4,64,1,19,0,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.6367015
256,32,2,4,12,1,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,1.7980425
1024,8,64,8,8,2,1,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,189.523786
4,16,32,8,11,2,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,20.581383000000002
32,2,16,128,7,2,0,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,65.53374500000001
256,4,4,2,6,2,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,9.446611
64,1,32,32,15,2,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,80.5249975
32,4,32,4,10,2,0,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,69.804479
8,2,8,4,11,0,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,31.4226175
2,2,1,4,10,2,1,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,1.3411555000000002
32,32,64,256,19,2,1,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,6.169237
1024,32,64,256,2,2,1,0,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,184.33067
512,8,2,4,14,0,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,1.9935625
1024,4,16,16,6,2,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,5.2074560000000005
2,32,16,32,10,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,36.4938185
1,1,16,8,15,1,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,36.905772999999996
128,32,64,16,14,2,0,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,5.2012515
1024,8,32,16,9,2,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,64.1037715
32,2,32,8,15,0,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.271402
16,8,32,128,15,2,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,87.75846849999999
1024,16,2,1,10,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.7315775
16,8,8,2,6,2,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,15.778110999999999
256,4,4,2,15,0,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,2.1732375
2,32,64,1,19,0,1,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,2581.260435
512,4,2,128,8,2,1,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,4.2708065
8,16,8,2,14,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,38.022929500000004
1,32,64,2,14,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,338.949549
64,64,16,256,18,0,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.3034455
128,16,64,16,7,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,6.108572499999999
128,1,64,16,16,2,0,1,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,138.6820115
64,8,16,1,8,1,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,34.1439425
8,64,1,128,3,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,26.2082495
128,16,1,4,12,0,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2.2500169999999997
128,8,64,16,13,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,158.000341
2,8,8,1,17,0,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,4.957287
4,64,1,128,20,0,0,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,6.791036500000001
64,4,1,2,7,2,1,1,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,6.215745
16,64,4,8,7,2,0,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,40.3306865
4,8,64,8,15,0,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,278.186788
32,32,32,2,6,1,1,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,18.906602499999998
16,2,16,16,17,0,0,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,1.6693275
1024,64,8,16,5,0,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,15.936478000000001
2,4,4,128,15,1,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,1.3244099999999999
1024,2,2,4,3,1,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,5.161287
2,64,1,64,2,0,1,0,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,59.6352375
4,64,4,32,10,2,1,1,"(3, 1, 2, 0, 4)",5,0.0,10.0,10,160.87607250000002
1024,16,1,64,11,1,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,4.8895505
32,4,64,256,14,0,0,1,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,181.8743355
4,2,8,4,5,0,1,1,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,3.3879634999999997
256,16,64,256,9,2,1,1,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,158.475255
1024,2,2,64,7,0,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,2.429874
512,8,4,64,12,0,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,2.4996395
1024,32,16,128,5,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,6.364501000000001
256,32,8,32,3,2,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,12.8464945
2,1,32,16,6,2,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,65.694646
4,2,4,16,7,1,0,1,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,2.5465185000000004
1,16,2,64,15,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,9.228723
2,2,32,256,8,0,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,82.59454249999999
2,32,2,2,10,1,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,98.0234485
2,16,1,16,6,2,1,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,10.0941095
256,4,8,32,14,1,1,0,"(0, 1, 2, 3, 4)",5,0.0,10.0,10,0.8556440000000001
4,16,8,8,14,2,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,62.990226
16,32,64,128,5,2,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,21.5846785
256,16,4,1,13,2,1,0,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,8.8015215
1,16,1,16,12,2,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,45.0832975
512,8,32,32,19,2,1,0,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,4.103397
64,4,2,32,18,2,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,4.0226865
2,64,64,8,20,0,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,8322.727205
256,16,2,1,13,0,1,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,1.117451
512,2,4,1,10,2,1,1,"(3, 0, 2, 1, 4)",5,0.0,10.0,10,10.538456
16,1,2,128,19,1,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,0.523962
256,2,4,64,6,1,0,0,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,1.9509825
1,32,32,1,17,0,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,2025.045978
1,64,16,8,6,0,1,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,289.71128250000004
1024,32,16,64,19,1,1,1,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,5.356933
1,4,2,128,3,0,1,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,10.551143
64,16,8,32,5,0,0,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,18.9758915
128,2,4,1,15,2,0,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,14.347327499999999
32,32,2,8,13,0,1,0,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,1.304532
64,8,32,64,9,1,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,3.025056
2,1,32,4,9,1,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,130.92373700000002
128,32,64,128,20,2,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,5.560342
1024,64,2,64,19,0,0,0,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,3.9570475
1,1,2,128,2,0,1,1,"(3, 1, 0, 2, 4)",5,0.0,10.0,10,3.4939035
256,4,2,128,15,2,0,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,3.988119
1,4,16,32,13,0,0,1,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,261.778721
1,8,64,64,16,2,1,0,"(2, 1, 3, 0, 4)",5,0.0,10.0,10,2092.850119
1,2,1,32,8,1,0,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,3.902873
32,8,4,128,3,1,0,0,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,9.2469335
4,2,16,2,9,0,1,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,43.437281999999996
256,1,64,2,17,2,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,125.98446150000001
1,1,8,256,6,2,1,1,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,18.520266
512,8,2,16,7,1,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,5.499046
512,16,2,256,10,0,0,1,"(0, 1, 3, 2, 4)",5,0.0,10.0,10,4.037738
4,32,4,1,9,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,15.1503905
2,16,64,16,17,1,1,1,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,1213.075586
2,1,64,4,2,1,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,127.3111375
128,2,64,16,3,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,9.991188999999999
256,32,2,4,8,1,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,2.0379695
64,1,64,1,17,0,1,0,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,3.7862665
64,2,4,2,15,2,1,0,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,7.988068
256,4,32,64,15,2,0,0,"(2, 0, 3, 1, 4)",5,0.0,10.0,10,3.8929644999999997
16,8,4,2,11,2,0,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,10.311256
512,8,2,256,8,0,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,8.2396005
8,32,4,128,2,2,1,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,25.371198
1,1,64,1,12,2,0,0,"(0, 2, 3, 1, 4)",5,0.0,10.0,10,4.355836999999999
1,64,4,32,4,1,1,1,"(1, 0, 3, 2, 4)",5,0.0,10.0,10,550.3831385000001
64,1,16,2,17,1,1,0,"(1, 0, 2, 3, 4)",5,0.0,10.0,10,14.3830295
64,2,64,1,18,1,1,1,"(1, 2, 0, 3, 4)",5,0.0,10.0,10,29.909488
4,16,64,2,17,1,1,0,"(3, 2, 1, 0, 4)",5,0.0,10.0,10,652.667374
64,8,2,8,20,2,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,3.9600685
32,64,1,256,10,2,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,3.9412985000000003
8,32,16,256,11,2,0,0,"(3, 2, 0, 1, 4)",5,0.0,10.0,10,161.42414100000002
4,4,8,256,18,2,1,1,"(2, 3, 1, 0, 4)",5,0.0,10.0,10,15.8427505
64,64,64,2,4,0,0,1,"(0, 2, 1, 3, 4)",5,0.0,10.0,10,7.0283905
8,4,32,64,9,1,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,4.8981315
4,32,4,2,4,0,1,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,62.872397
4,64,8,32,14,2,0,1,"(2, 0, 1, 3, 4)",5,0.0,10.0,10,45.544128
512,2,64,1,17,2,0,0,"(0, 3, 2, 1, 4)",5,0.0,10.0,10,4.819910999999999
64,64,64,64,13,2,0,1,"(1, 3, 2, 0, 4)",5,0.0,10.0,10,125.833886
8,8,1,2,17,1,1,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,2.30126
512,32,2,1,19,0,0,0,"(2, 3, 0, 1, 4)",5,0.0,10.0,10,3.9698685
256,4,2,8,7,2,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,6.0965025
1024,64,32,256,16,1,0,0,"(3, 0, 1, 2, 4)",5,0.0,10.0,10,80.55590799999999
1024,64,8,32,12,0,1,1,"(2, 1, 0, 3, 4)",5,0.0,10.0,10,11.0579895
2,64,32,64,8,1,0,0,"(0, 3, 1, 2, 4)",5,0.0,10.0,10,111.6598155
8,4,16,32,2,0,0,0,"(1, 3, 0, 2, 4)",5,0.0,10.0,10,50.1316285
1024,16,4,1,10,1,0,0,"(1, 2, 3, 0, 4)",5,0.0,10.0,10,8.022060499999998
