chunk_size,chunk_size2,chunk_size3,omp_chunk_size,omp_num_threads,omp_scheduling_type,omp_monotonic,omp_dynamic,permutation,compute_time,iterations,repeats,wait_between_repeats,wait_after_run
1,8,16,2,16,2,0,0,"(0, 2, 1, 3, 4)",37.8586675,10,5,0,10
512,64,8,8,12,0,1,1,"(0, 1, 3, 2, 4)",1.467834,10,5,0,10
64,16,4,256,14,1,1,1,"(0, 2, 1, 3, 4)",1.63291,10,5,0,10
2,8,32,16,12,0,0,0,"(3, 0, 1, 2, 4)",429.405866,10,5,0,10
4,2,2,128,2,0,1,1,"(3, 1, 2, 0, 4)",6.2693475,10,5,0,10
4,32,64,128,2,0,1,1,"(1, 2, 0, 3, 4)",194.167574,10,5,0,10
1024,2,64,256,12,2,1,0,"(0, 3, 1, 2, 4)",34.879052,10,5,0,10
128,16,16,1,6,0,1,1,"(0, 2, 1, 3, 4)",4.1973065,10,5,0,10
512,64,64,64,12,1,1,0,"(1, 0, 3, 2, 4)",7.623704,10,5,0,10
128,8,2,16,2,1,0,0,"(0, 1, 3, 2, 4)",6.718536,10,5,0,10
256,8,64,4,4,2,0,1,"(0, 2, 1, 3, 4)",11.5440565,10,5,0,10
1,64,8,128,14,0,1,1,"(3, 0, 1, 2, 4)",1748.381045,10,5,0,10
128,1,16,16,10,0,1,0,"(2, 1, 0, 3, 4)",5.4222325,10,5,0,10
32,32,1,4,8,1,0,1,"(2, 0, 3, 1, 4)",7.540508,10,5,0,10
64,8,64,1,4,2,1,1,"(2, 3, 1, 0, 4)",214.6939855,10,5,0,10
64,32,32,16,2,0,0,1,"(0, 2, 1, 3, 4)",13.515323,10,5,0,10
1024,32,2,4,18,0,1,1,"(0, 2, 3, 1, 4)",0.775862,10,5,0,10
1024,2,1,4,6,1,1,1,"(2, 3, 0, 1, 4)",2.910765,10,5,0,10
1,16,1,32,14,2,1,1,"(2, 0, 1, 3, 4)",23.23201,10,5,0,10
512,1,64,2,10,2,1,1,"(1, 2, 0, 3, 4)",19.740391,10,5,0,10
1024,16,16,16,8,0,0,0,"(3, 2, 0, 1, 4)",84.10021850000001,10,5,0,10
32,64,32,4,8,2,0,1,"(0, 1, 3, 2, 4)",14.101668,10,5,0,10
512,32,32,128,2,1,0,1,"(0, 3, 2, 1, 4)",21.6561605,10,5,0,10
512,32,64,256,14,1,1,1,"(1, 3, 2, 0, 4)",196.119049,10,5,0,10
64,2,8,256,16,1,0,0,"(0, 1, 2, 3, 4)",2.0109335,10,5,0,10
16,64,16,4,16,1,0,0,"(3, 0, 2, 1, 4)",217.936204,10,5,0,10
256,8,16,16,14,1,0,0,"(0, 2, 3, 1, 4)",2.3521655,10,5,0,10
8,64,32,64,16,1,1,1,"(1, 0, 3, 2, 4)",14.078581,10,5,0,10
512,2,2,16,12,2,1,1,"(1, 2, 3, 0, 4)",6.381966500000001,10,5,0,10
128,64,32,1,14,1,1,1,"(2, 3, 0, 1, 4)",112.841459,10,5,0,10
32,1,16,16,4,2,1,0,"(0, 1, 3, 2, 4)",9.2526015,10,5,0,10
16,64,2,8,12,2,0,0,"(1, 0, 2, 3, 4)",5.489063,10,5,0,10
512,8,2,256,16,0,0,1,"(1, 2, 3, 0, 4)",6.859161,10,5,0,10
1024,4,2,32,16,1,1,1,"(3, 0, 1, 2, 4)",7.1439835,10,5,0,10
256,8,32,1,20,0,1,0,"(2, 3, 0, 1, 4)",136.868154,10,5,0,10
512,16,32,8,20,1,0,1,"(1, 3, 0, 2, 4)",109.1032565,10,5,0,10
32,64,1,256,4,0,1,0,"(1, 2, 0, 3, 4)",23.274046,10,5,0,10
32,1,16,256,14,1,0,1,"(1, 0, 2, 3, 4)",3.621848,10,5,0,10
2,16,16,64,6,0,1,1,"(0, 2, 1, 3, 4)",17.637536,10,5,0,10
512,2,32,2,20,1,1,0,"(3, 0, 2, 1, 4)",113.38861,10,5,0,10
8,16,8,32,2,1,1,1,"(3, 0, 2, 1, 4)",54.0946085,10,5,0,10
64,1,32,256,4,2,0,1,"(3, 0, 1, 2, 4)",109.260692,10,5,0,10
16,2,8,64,14,1,1,1,"(0, 1, 3, 2, 4)",1.3236395,10,5,0,10
256,16,16,256,6,0,0,1,"(1, 2, 3, 0, 4)",53.588395000000006,10,5,0,10
1024,1,64,256,8,2,1,0,"(0, 2, 1, 3, 4)",21.002806,10,5,0,10
4,64,32,128,14,1,1,0,"(2, 0, 3, 1, 4)",61.181345,10,5,0,10
128,2,32,1,18,2,1,0,"(1, 3, 0, 2, 4)",104.6981965,10,5,0,10
32,32,8,16,4,2,1,0,"(0, 2, 1, 3, 4)",7.194793,10,5,0,10
64,32,2,4,12,2,1,1,"(3, 0, 1, 2, 4)",7.2421785,10,5,0,10
512,1,32,128,14,1,1,0,"(0, 3, 1, 2, 4)",7.6349275,10,5,0,10
512,4,64,128,20,1,1,0,"(3, 0, 1, 2, 4)",233.340215,10,5,0,10
64,4,32,128,10,0,1,1,"(2, 0, 1, 3, 4)",4.699059,10,5,0,10
8,32,1,256,6,2,1,1,"(3, 2, 0, 1, 4)",11.386676,10,5,0,10
256,2,16,2,4,2,0,0,"(2, 3, 1, 0, 4)",52.269183,10,5,0,10
256,64,32,128,4,2,1,1,"(3, 2, 0, 1, 4)",104.958149,10,5,0,10
128,2,16,128,20,2,1,1,"(2, 1, 0, 3, 4)",8.7866325,10,5,0,10
64,2,1,32,16,2,1,0,"(0, 2, 1, 3, 4)",1.6139005000000002,10,5,0,10
256,64,64,32,12,1,0,1,"(0, 2, 3, 1, 4)",9.806737,10,5,0,10
16,16,32,1,12,1,0,0,"(2, 3, 0, 1, 4)",102.332818,10,5,0,10
16,64,16,8,10,0,1,1,"(2, 1, 0, 3, 4)",10.891114,10,5,0,10
32,16,8,2,16,1,0,1,"(2, 0, 1, 3, 4)",9.461184,10,5,0,10
2,64,8,2,20,1,1,1,"(3, 2, 1, 0, 4)",852.404809,10,5,0,10
4,2,8,8,14,2,0,1,"(1, 3, 0, 2, 4)",27.7216285,10,5,0,10
16,16,64,32,16,0,0,0,"(2, 1, 3, 0, 4)",274.11236,10,5,0,10
512,32,16,8,16,1,0,0,"(2, 3, 1, 0, 4)",53.8763945,10,5,0,10
64,4,2,128,18,1,1,0,"(3, 0, 1, 2, 4)",7.011108999999999,10,5,0,10
1,64,8,64,18,2,1,1,"(0, 3, 2, 1, 4)",166.1710155,10,5,0,10
4,4,32,1,18,2,1,1,"(1, 3, 0, 2, 4)",119.3081175,10,5,0,10
256,1,32,64,18,0,1,1,"(2, 3, 0, 1, 4)",256.70606150000003,10,5,0,10
4,8,32,32,12,0,1,0,"(3, 0, 2, 1, 4)",218.67883,10,5,0,10
128,16,64,128,20,0,1,0,"(1, 0, 3, 2, 4)",8.65804,10,5,0,10
4,64,4,16,6,1,0,1,"(2, 0, 3, 1, 4)",115.4965155,10,5,0,10
1024,8,4,2,14,2,0,0,"(1, 0, 3, 2, 4)",6.205547,10,5,0,10
1024,1,64,2,10,0,0,1,"(0, 1, 2, 3, 4)",4.0882495,10,5,0,10
16,32,32,16,4,1,0,0,"(2, 1, 3, 0, 4)",274.11686,10,5,0,10
512,4,16,16,20,1,1,1,"(2, 0, 1, 3, 4)",1.944894,10,5,0,10
8,8,16,64,14,2,1,1,"(3, 2, 1, 0, 4)",53.758379000000005,10,5,0,10
32,32,32,256,10,2,1,1,"(3, 1, 0, 2, 4)",111.0594225,10,5,0,10
128,16,1,64,6,1,1,1,"(0, 3, 2, 1, 4)",3.3551815,10,5,0,10
4,4,64,2,2,0,0,0,"(3, 2, 0, 1, 4)",214.682697,10,5,0,10
256,32,64,64,20,2,1,0,"(0, 3, 1, 2, 4)",6.323506,10,5,0,10
1024,32,16,2,8,0,0,0,"(0, 1, 3, 2, 4)",2.810885,10,5,0,10
1,4,4,32,20,0,0,1,"(2, 0, 1, 3, 4)",5.275335,10,5,0,10
2,8,16,1,20,0,0,0,"(1, 2, 0, 3, 4)",14.720837,10,5,0,10
16,32,8,64,12,2,1,1,"(1, 0, 3, 2, 4)",7.021629,10,5,0,10
128,4,16,256,12,2,1,1,"(3, 1, 0, 2, 4)",53.014561,10,5,0,10
1,4,32,32,10,0,0,0,"(1, 0, 2, 3, 4)",9.495039,10,5,0,10
4,16,2,1,10,1,0,1,"(2, 1, 0, 3, 4)",150.133358,10,5,0,10
256,4,32,4,10,1,1,1,"(0, 2, 3, 1, 4)",5.7684745,10,5,0,10
2,1,64,8,16,2,0,1,"(0, 2, 3, 1, 4)",8.91269,10,5,0,10
1024,8,1,64,16,0,1,1,"(3, 0, 1, 2, 4)",3.2217395,10,5,0,10
32,4,2,256,10,2,1,1,"(0, 3, 2, 1, 4)",2.328121,10,5,0,10
32,16,32,32,14,2,0,0,"(3, 2, 0, 1, 4)",113.4615135,10,5,0,10
2,4,16,1,8,2,0,1,"(3, 2, 0, 1, 4)",107.372724,10,5,0,10
32,4,4,32,4,2,0,0,"(0, 3, 2, 1, 4)",8.693565,10,5,0,10
16,32,1,1,16,1,0,0,"(0, 2, 3, 1, 4)",5.2269235,10,5,0,10
4,4,16,256,10,0,0,1,"(2, 1, 0, 3, 4)",1.939781,10,5,0,10
128,16,4,64,6,1,1,1,"(3, 1, 2, 0, 4)",13.4894525,10,5,0,10
1024,8,16,64,4,0,0,1,"(0, 3, 2, 1, 4)",11.400373,10,5,0,10
256,4,1,64,8,2,0,0,"(2, 3, 0, 1, 4)",2.9487945,10,5,0,10
8,4,4,256,20,1,0,1,"(2, 0, 3, 1, 4)",1.889815,10,5,0,10
16,4,1,1,4,2,0,1,"(1, 2, 3, 0, 4)",3.1427385,10,5,0,10
256,8,64,16,14,2,1,1,"(3, 2, 0, 1, 4)",220.121476,10,5,0,10
32,2,64,1,16,1,1,1,"(2, 3, 1, 0, 4)",274.1905885,10,5,0,10
512,64,64,2,18,1,0,1,"(2, 1, 0, 3, 4)",29.6302495,10,5,0,10
1,64,64,32,6,2,1,0,"(3, 2, 0, 1, 4)",12542.268609,10,5,0,10
4,1,32,2,2,0,1,1,"(0, 1, 2, 3, 4)",16.6238265,10,5,0,10
512,2,2,256,6,1,0,0,"(3, 1, 0, 2, 4)",6.9496715,10,5,0,10
32,1,2,4,12,0,1,0,"(3, 2, 0, 1, 4)",6.974773,10,5,0,10
4,32,64,32,2,1,1,0,"(2, 3, 1, 0, 4)",1716.038797,10,5,0,10
512,2,4,256,10,1,0,1,"(0, 3, 2, 1, 4)",9.212898,10,5,0,10
1,64,64,32,8,2,1,0,"(3, 2, 1, 0, 4)",12539.655606,10,5,0,10
32,2,16,256,12,0,0,1,"(0, 3, 1, 2, 4)",3.098449,10,5,0,10
128,32,8,128,14,1,1,1,"(1, 0, 2, 3, 4)",2.027786,10,5,0,10
1024,64,16,4,14,2,1,0,"(1, 0, 3, 2, 4)",6.3765315000000005,10,5,0,10
32,16,64,1,16,0,0,1,"(0, 1, 3, 2, 4)",4.6171625,10,5,0,10
1024,16,2,64,14,1,0,1,"(3, 1, 2, 0, 4)",6.8196545,10,5,0,10
2,64,8,16,4,1,1,1,"(0, 2, 1, 3, 4)",139.0329825,10,5,0,10
32,8,8,64,10,1,0,0,"(3, 0, 2, 1, 4)",29.54068,10,5,0,10
128,1,1,16,18,2,0,1,"(1, 2, 3, 0, 4)",3.1438835000000003,10,5,0,10
1,1,8,1,14,2,0,1,"(3, 1, 2, 0, 4)",20.9678825,10,5,0,10
64,2,2,1,12,1,1,0,"(2, 3, 1, 0, 4)",6.802156999999999,10,5,0,10
4,4,16,64,10,2,0,1,"(3, 0, 1, 2, 4)",55.241240000000005,10,5,0,10
1,2,4,8,10,1,0,0,"(1, 0, 2, 3, 4)",7.525645499999999,10,5,0,10
128,8,32,8,14,0,1,1,"(2, 1, 3, 0, 4)",106.978131,10,5,0,10
128,32,8,2,12,0,0,0,"(3, 0, 2, 1, 4)",27.106425,10,5,0,10
512,2,4,64,8,2,1,0,"(1, 3, 0, 2, 4)",14.21131,10,5,0,10
4,16,2,2,10,2,1,1,"(0, 1, 2, 3, 4)",6.5640155,10,5,0,10
512,16,4,128,10,2,1,1,"(2, 1, 3, 0, 4)",13.5218875,10,5,0,10
128,16,16,8,20,0,0,0,"(0, 1, 3, 2, 4)",1.335899,10,5,0,10
1024,8,32,8,14,0,1,1,"(3, 0, 2, 1, 4)",159.52536600000002,10,5,0,10
16,32,2,64,4,2,1,1,"(3, 0, 2, 1, 4)",14.4223185,10,5,0,10
1,4,64,8,20,1,1,1,"(2, 0, 3, 1, 4)",34.038855,10,5,0,10
16,16,8,4,8,1,1,1,"(0, 1, 3, 2, 4)",2.8659705,10,5,0,10
256,2,32,4,14,1,0,1,"(3, 2, 0, 1, 4)",112.308018,10,5,0,10
512,32,2,2,16,2,0,1,"(0, 3, 2, 1, 4)",1.823637,10,5,0,10
512,2,16,4,14,0,0,0,"(3, 2, 0, 1, 4)",56.657308,10,5,0,10
128,4,2,16,16,1,1,1,"(2, 1, 3, 0, 4)",6.855974,10,5,0,10
4,16,2,16,18,0,0,0,"(2, 0, 3, 1, 4)",12.2854125,10,5,0,10
32,8,1,32,12,1,1,1,"(1, 3, 2, 0, 4)",2.9309855,10,5,0,10
256,64,32,16,20,2,1,1,"(0, 1, 2, 3, 4)",4.4224675,10,5,0,10
256,64,32,64,2,2,1,0,"(2, 1, 3, 0, 4)",106.904299,10,5,0,10
1,2,4,16,4,2,0,0,"(3, 2, 1, 0, 4)",26.9551265,10,5,0,10
128,8,8,128,16,0,0,0,"(3, 2, 1, 0, 4)",26.836851000000003,10,5,0,10
1,16,8,64,6,2,1,1,"(1, 0, 2, 3, 4)",98.1064415,10,5,0,10
1,1,2,16,12,2,1,0,"(1, 0, 3, 2, 4)",1.5518675,10,5,0,10
256,8,1,4,14,2,1,0,"(3, 1, 0, 2, 4)",2.9330455,10,5,0,10
128,8,64,2,6,0,1,1,"(0, 3, 2, 1, 4)",11.984237,10,5,0,10
4,2,1,2,8,2,1,0,"(0, 1, 3, 2, 4)",2.3739095,10,5,0,10
64,4,1,128,16,1,1,1,"(3, 2, 1, 0, 4)",2.8510045,10,5,0,10
2,16,2,4,2,0,1,0,"(1, 0, 3, 2, 4)",68.7210425,10,5,0,10
512,8,1,256,16,2,1,0,"(0, 2, 1, 3, 4)",6.793959,10,5,0,10
128,32,1,4,6,1,0,1,"(3, 1, 0, 2, 4)",3.1738785,10,5,0,10
16,64,8,64,8,0,1,0,"(1, 2, 0, 3, 4)",9.928072,10,5,0,10
128,64,4,2,20,0,0,1,"(1, 2, 3, 0, 4)",12.389261,10,5,0,10
64,8,16,128,18,0,0,1,"(3, 2, 0, 1, 4)",54.3214855,10,5,0,10
2,32,32,128,18,1,0,0,"(3, 2, 0, 1, 4)",1732.033057,10,5,0,10
512,16,16,1,20,0,0,1,"(0, 1, 3, 2, 4)",1.4358285,10,5,0,10
128,16,2,64,14,0,0,0,"(1, 2, 0, 3, 4)",3.259988,10,5,0,10
512,64,1,16,8,2,0,1,"(0, 2, 1, 3, 4)",2.877666,10,5,0,10
128,64,32,64,12,1,1,0,"(0, 1, 3, 2, 4)",2.739911,10,5,0,10
8,16,2,8,16,2,0,1,"(2, 0, 3, 1, 4)",11.5957615,10,5,0,10
8,2,1,16,12,2,0,1,"(0, 1, 2, 3, 4)",2.390887,10,5,0,10
2,4,2,64,2,1,1,0,"(1, 0, 2, 3, 4)",12.8517975,10,5,0,10
32,2,2,1,2,1,1,1,"(3, 0, 1, 2, 4)",7.68058,10,5,0,10
512,8,32,1,12,1,1,0,"(3, 0, 1, 2, 4)",112.6405,10,5,0,10
2,2,2,8,14,2,1,0,"(2, 1, 3, 0, 4)",6.875337,10,5,0,10
1024,1,1,32,12,1,1,1,"(0, 3, 1, 2, 4)",2.671047,10,5,0,10
512,32,16,4,4,1,0,0,"(0, 1, 3, 2, 4)",5.0733765,10,5,0,10
256,64,16,256,8,2,1,0,"(0, 1, 2, 3, 4)",6.4695215,10,5,0,10
128,8,16,16,10,1,0,0,"(3, 2, 0, 1, 4)",53.790297,10,5,0,10
8,2,8,64,14,1,1,1,"(0, 3, 2, 1, 4)",1.4678114999999998,10,5,0,10
2,2,2,2,20,0,1,1,"(3, 2, 0, 1, 4)",6.8548725,10,5,0,10
512,8,1,256,14,0,0,0,"(3, 2, 1, 0, 4)",2.8533160000000004,10,5,0,10
1024,4,4,64,8,0,0,1,"(3, 0, 2, 1, 4)",16.2206115,10,5,0,10
64,64,32,8,18,2,0,0,"(2, 3, 0, 1, 4)",98.3476095,10,5,0,10
8,16,2,64,6,1,1,0,"(1, 0, 3, 2, 4)",4.1814425,10,5,0,10
128,16,2,2,16,0,1,1,"(2, 0, 1, 3, 4)",2.3971425,10,5,0,10
64,32,4,8,12,1,0,0,"(0, 1, 3, 2, 4)",1.5204490000000002,10,5,0,10
256,4,64,128,18,2,0,0,"(3, 1, 0, 2, 4)",210.131458,10,5,0,10
128,2,8,32,16,1,1,0,"(1, 2, 3, 0, 4)",24.582658,10,5,0,10
4,64,64,32,14,2,1,1,"(2, 1, 3, 0, 4)",4349.804251,10,5,0,10
16,16,32,4,12,0,0,0,"(3, 2, 0, 1, 4)",107.337168,10,5,0,10
256,64,32,64,18,1,1,0,"(3, 1, 0, 2, 4)",108.9134145,10,5,0,10
128,32,1,256,18,1,0,1,"(0, 3, 2, 1, 4)",2.033934,10,5,0,10
1,1,32,256,20,2,1,0,"(0, 1, 2, 3, 4)",4.515979,10,5,0,10
128,32,8,4,14,2,1,0,"(3, 0, 2, 1, 4)",27.3462245,10,5,0,10
16,64,1,16,4,1,0,1,"(1, 2, 0, 3, 4)",60.5216845,10,5,0,10
16,1,64,16,2,1,1,0,"(2, 1, 3, 0, 4)",274.155858,10,5,0,10
2,2,1,32,18,2,1,0,"(3, 1, 0, 2, 4)",3.412504,10,5,0,10
256,16,64,64,10,1,0,1,"(0, 1, 2, 3, 4)",4.531487,10,5,0,10
16,32,2,32,6,2,1,1,"(3, 0, 2, 1, 4)",14.3795575,10,5,0,10
1024,16,16,256,4,0,0,1,"(0, 1, 3, 2, 4)",15.438891,10,5,0,10
256,64,64,64,16,1,1,1,"(0, 1, 2, 3, 4)",4.554452,10,5,0,10
4,64,16,128,8,1,0,0,"(3, 2, 0, 1, 4)",852.3566465,10,5,0,10
256,2,64,32,6,0,0,0,"(2, 3, 1, 0, 4)",208.5711605,10,5,0,10
64,4,8,256,16,1,0,0,"(1, 2, 3, 0, 4)",24.461983,10,5,0,10
1,16,4,64,2,2,1,0,"(3, 1, 2, 0, 4)",197.1515385,10,5,0,10
4,16,4,8,16,0,0,1,"(0, 2, 1, 3, 4)",3.3718925,10,5,0,10
64,4,8,8,14,1,1,1,"(2, 3, 1, 0, 4)",26.958496500000003,10,5,0,10
128,32,64,256,10,1,1,1,"(2, 1, 0, 3, 4)",11.290287,10,5,0,10
512,32,64,16,4,2,0,1,"(0, 1, 2, 3, 4)",12.763969500000002,10,5,0,10
1024,8,16,64,4,2,1,1,"(0, 1, 3, 2, 4)",8.640864,10,5,0,10
1024,4,16,32,10,1,1,1,"(2, 1, 3, 0, 4)",53.636501,10,5,0,10
128,32,16,1,12,1,1,0,"(2, 1, 0, 3, 4)",35.2858575,10,5,0,10
256,4,2,4,16,0,0,0,"(2, 0, 1, 3, 4)",3.017221,10,5,0,10
1024,2,16,64,8,0,1,0,"(0, 2, 1, 3, 4)",5.954032,10,5,0,10
1,16,4,256,20,2,1,0,"(0, 2, 1, 3, 4)",20.709606,10,5,0,10
1024,32,4,256,8,1,1,1,"(0, 2, 1, 3, 4)",13.439279,10,5,0,10
1,4,2,16,2,0,1,0,"(0, 3, 1, 2, 4)",28.531823,10,5,0,10
128,8,32,8,6,0,0,1,"(2, 3, 1, 0, 4)",107.4671865,10,5,0,10
4,16,16,1,2,1,1,1,"(2, 1, 3, 0, 4)",274.15253,10,5,0,10
32,1,8,128,16,2,1,1,"(0, 3, 1, 2, 4)",3.1597265,10,5,0,10
128,4,16,8,16,0,1,1,"(0, 1, 3, 2, 4)",1.7055335,10,5,0,10
512,64,64,4,12,1,0,0,"(2, 3, 0, 1, 4)",216.0194055,10,5,0,10
1024,32,32,64,8,1,0,0,"(2, 1, 3, 0, 4)",107.11095,10,5,0,10
256,4,32,8,6,2,1,1,"(1, 3, 2, 0, 4)",136.3004755,10,5,0,10
16,4,32,16,10,2,1,1,"(3, 2, 0, 1, 4)",113.326187,10,5,0,10
8,8,64,1,20,2,0,0,"(2, 0, 1, 3, 4)",5.7882375,10,5,0,10
4,1,32,256,20,1,0,1,"(1, 0, 3, 2, 4)",3.036411,10,5,0,10
4,32,64,1,12,1,0,1,"(3, 0, 1, 2, 4)",1789.596671,10,5,0,10
16,16,16,8,16,2,0,1,"(1, 2, 3, 0, 4)",68.678034,10,5,0,10
32,1,16,1,2,1,0,0,"(2, 0, 1, 3, 4)",13.3047315,10,5,0,10
256,8,64,32,2,0,0,0,"(2, 1, 3, 0, 4)",213.7785275,10,5,0,10
4,16,64,256,16,1,1,1,"(1, 2, 3, 0, 4)",1096.2952,10,5,0,10
512,4,2,128,6,0,0,1,"(1, 2, 3, 0, 4)",6.891361,10,5,0,10
32,32,64,32,18,2,1,1,"(3, 0, 2, 1, 4)",224.99221,10,5,0,10
32,8,32,32,16,1,1,1,"(3, 2, 1, 0, 4)",107.3829485,10,5,0,10
64,1,32,64,4,2,0,1,"(1, 3, 0, 2, 4)",97.87568,10,5,0,10
1,4,2,256,14,0,1,0,"(2, 3, 0, 1, 4)",27.2319915,10,5,0,10
1024,8,64,1,14,2,0,0,"(0, 1, 2, 3, 4)",5.434242,10,5,0,10
256,64,8,64,2,0,1,0,"(2, 3, 1, 0, 4)",26.901318,10,5,0,10
4,8,16,16,10,0,1,1,"(1, 2, 3, 0, 4)",137.147921,10,5,0,10
128,8,32,64,14,2,0,0,"(1, 0, 3, 2, 4)",7.5397865,10,5,0,10
16,4,1,1,10,2,1,1,"(1, 3, 2, 0, 4)",2.978832,10,5,0,10
256,4,64,32,2,1,1,1,"(1, 2, 0, 3, 4)",35.639989,10,5,0,10
16,2,64,64,2,1,1,1,"(1, 0, 3, 2, 4)",34.168188,10,5,0,10
1,64,64,128,12,1,1,0,"(2, 0, 3, 1, 4)",530.7031975,10,5,0,10
256,1,16,128,6,2,1,1,"(1, 2, 0, 3, 4)",13.229364,10,5,0,10
512,64,64,32,2,0,1,1,"(2, 1, 0, 3, 4)",46.5219895,10,5,0,10
8,16,64,64,18,2,1,1,"(1, 2, 0, 3, 4)",11.366807,10,5,0,10
512,2,8,64,8,2,0,1,"(3, 0, 1, 2, 4)",28.262398,10,5,0,10
1,32,1,4,18,2,1,0,"(1, 3, 0, 2, 4)",97.3596455,10,5,0,10
64,16,16,16,18,1,1,1,"(2, 0, 1, 3, 4)",2.494644,10,5,0,10
128,16,16,8,12,0,0,1,"(2, 3, 0, 1, 4)",49.215221,10,5,0,10
64,8,32,2,2,2,1,0,"(3, 2, 1, 0, 4)",107.3122675,10,5,0,10
512,64,32,256,14,2,0,1,"(0, 1, 2, 3, 4)",9.515447,10,5,0,10
1,1,8,1,14,0,0,1,"(1, 0, 2, 3, 4)",4.4642835,10,5,0,10
32,8,1,32,8,2,1,0,"(2, 3, 1, 0, 4)",3.682212,10,5,0,10
32,2,16,32,16,2,1,1,"(3, 0, 2, 1, 4)",55.122611000000006,10,5,0,10
1,2,2,256,16,0,1,1,"(2, 3, 0, 1, 4)",13.8034785,10,5,0,10
128,2,2,64,8,0,1,1,"(3, 1, 2, 0, 4)",6.237477999999999,10,5,0,10
2,64,2,128,16,0,0,0,"(0, 1, 3, 2, 4)",20.5919065,10,5,0,10
256,1,32,4,18,2,1,1,"(0, 3, 1, 2, 4)",4.981089000000001,10,5,0,10
2,1,2,256,2,1,0,1,"(3, 0, 2, 1, 4)",6.774827999999999,10,5,0,10
512,8,1,32,10,1,0,1,"(2, 1, 0, 3, 4)",17.871858500000002,10,5,0,10
512,16,32,128,16,1,1,0,"(3, 2, 1, 0, 4)",107.0567495,10,5,0,10
512,8,64,256,4,2,1,0,"(1, 3, 0, 2, 4)",217.1646125,10,5,0,10
1024,64,16,128,12,2,1,0,"(3, 0, 2, 1, 4)",55.8593475,10,5,0,10
128,16,2,2,20,2,1,1,"(0, 1, 3, 2, 4)",1.4276624999999998,10,5,0,10
1024,16,4,4,14,1,1,1,"(0, 3, 2, 1, 4)",1.6971875,10,5,0,10
4,2,2,128,2,0,1,1,"(2, 3, 1, 0, 4)",6.8590885,10,5,0,10
32,64,2,128,14,1,1,0,"(0, 3, 2, 1, 4)",1.993809,10,5,0,10
1024,8,2,256,10,1,1,1,"(2, 0, 3, 1, 4)",8.3306635,10,5,0,10
512,16,1,8,12,1,0,0,"(1, 2, 0, 3, 4)",11.0122085,10,5,0,10
32,8,2,8,12,2,1,0,"(1, 3, 0, 2, 4)",6.9165225,10,5,0,10
128,4,16,16,18,2,0,1,"(0, 3, 1, 2, 4)",4.5384975,10,5,0,10
32,32,16,32,18,2,0,0,"(2, 3, 0, 1, 4)",49.133315,10,5,0,10
512,2,64,2,20,0,0,0,"(2, 0, 3, 1, 4)",5.9065975,10,5,0,10
128,2,1,64,10,1,0,0,"(1, 3, 2, 0, 4)",2.8853275,10,5,0,10
512,8,1,8,16,0,0,0,"(2, 0, 3, 1, 4)",0.800841,10,5,0,10
2,64,4,8,6,2,0,1,"(2, 3, 0, 1, 4)",391.6153375,10,5,0,10
2,2,2,256,10,1,0,0,"(3, 0, 2, 1, 4)",7.0209220000000006,10,5,0,10
128,2,4,2,14,2,0,0,"(1, 0, 3, 2, 4)",6.24455,10,5,0,10
2,1,8,32,12,2,0,0,"(2, 3, 1, 0, 4)",25.638091000000003,10,5,0,10
8,1,32,1,20,1,0,1,"(3, 1, 0, 2, 4)",107.4020735,10,5,0,10
128,8,1,64,6,1,0,0,"(1, 2, 0, 3, 4)",8.333064,10,5,0,10
1,2,2,1,18,1,1,0,"(2, 1, 0, 3, 4)",71.21404150000001,10,5,0,10
1024,32,1,64,8,0,1,1,"(3, 2, 0, 1, 4)",3.4217595,10,5,0,10
256,32,64,256,14,2,1,0,"(1, 0, 2, 3, 4)",9.3160645,10,5,0,10
64,8,32,256,20,2,1,1,"(0, 3, 1, 2, 4)",5.1142015,10,5,0,10
1024,2,4,8,10,0,0,0,"(1, 3, 2, 0, 4)",13.528315,10,5,0,10
256,64,8,8,14,1,1,1,"(2, 0, 3, 1, 4)",3.919244,10,5,0,10
32,4,64,4,18,2,0,0,"(1, 3, 2, 0, 4)",214.6349535,10,5,0,10
8,4,4,256,8,0,1,1,"(2, 1, 3, 0, 4)",13.546135,10,5,0,10
256,64,32,8,20,1,1,1,"(2, 0, 1, 3, 4)",4.7047675,10,5,0,10
2,1,64,4,20,2,0,1,"(2, 3, 1, 0, 4)",204.8913045,10,5,0,10
2,4,2,8,8,0,0,1,"(3, 2, 0, 1, 4)",13.535709,10,5,0,10
128,32,64,8,16,2,0,1,"(0, 1, 3, 2, 4)",6.767733,10,5,0,10
8,16,8,4,10,1,1,0,"(0, 1, 3, 2, 4)",4.697607,10,5,0,10
1,2,32,4,14,1,1,1,"(0, 1, 3, 2, 4)",28.1989135,10,5,0,10
256,64,4,32,18,0,1,0,"(1, 0, 3, 2, 4)",1.2858055,10,5,0,10
4,64,32,128,16,2,1,1,"(0, 1, 3, 2, 4)",80.4326315,10,5,0,10
32,1,32,128,2,1,0,1,"(1, 2, 3, 0, 4)",137.1932205,10,5,0,10
1,32,8,32,6,0,0,1,"(2, 0, 1, 3, 4)",88.88803300000001,10,5,0,10
256,4,32,1,8,2,1,0,"(3, 0, 2, 1, 4)",112.601095,10,5,0,10
